Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
2397,12,0.3072,20.27,120.9,0.1227,0.892753,"P69905 P68871 Q4ZHG4 P02008 P09105 Q5VWW1 B9A064 Q9UKV0 P02100 Q9H1J1 P02042 P14920"
2398,5,0.3011,3.011,49.94,0.04782,0.894962,"Q14767 Q16587 Q63HK3 Q8NEP9 O43361"
2399,6,0.3159,4.738,68.63,0.05550,0.953652,"Q9ULJ8 Q0ZGT2 Q9BRY0 Q9NXD2 Q3SXR2 Q8N7M0"
2400,4,0.3153,1.892,35.73,0.04147,0.843839,"Q9Y5G3 Q4KMG0 Q9Y5E7 Q9Y5G1"
2401,4,0.3568,2.141,40.18,0.04254,0.984809,"Q9H2S6 P12314 Q96A25 Q9Y644"
2402,4,0.3271,1.963,50.80,0.03230,0.943824,"O43315 Q5JT25 Q9NRW1 Q8NFA0"
2403,4,0.3332,1.999,24.80,0.05745,0.557383,"Q9H0R8 Q70SY1 Q15256 C9J7I0"
2404,9,0.3130,11.27,87.29,0.09667,0.874501,"Q8WW36 P09012 Q5VZF2 P98179 Q9UKA9 P38159 Q15415 P0DJD3 A6NEQ0"
2405,5,0.3167,3.167,60.93,0.04274,0.928164,"Q14802 Q16873 Q6ZSM3 Q5GH77 O15554"
2406,4,0.3027,1.816,43.25,0.03423,0.943824,"Q6P9H5 P36508 Q9BQI9 Q9BUA6"
2407,4,0.3123,1.874,52.23,0.03017,0.843839,"P36508 P28838 Q9BQI9 O75123"
2408,5,0.3082,3.082,239.6,0.01220,0.993907,"Q9GZS1 Q7Z7L1 P49116 Q96L73 Q9NRR4"
2409,8,0.3132,8.771,89.12,0.07701,0.996297,"Q8N3L3 Q3SY84 Q7RTS7 P02538 Q4G0S7 P13646 Q7Z3Y9 Q7Z3Z0"
2410,5,0.3079,3.079,83.66,0.03182,0.969949,"Q8IX15 Q9NWW7 Q86UB2 Q92560 Q9UH73"
2411,4,0.3708,2.225,49.03,0.03754,0.969699,"Q08AM6 P05813 Q6RSH7 P43320"
2412,4,0.3223,1.934,58.95,0.02808,0.969699,"Q8IUC2 O95935 Q14CX5 P52952"
2413,4,0.3566,2.140,18.45,0.07485,0.969699,"Q9Y337 Q9UQ49 Q9Y6N1 P11245"
2414,5,0.3181,3.181,49.16,0.05102,0.989214,"Q96LM6 Q7L0R7 A1A580 Q99895 Q53SZ7"
2415,4,0.3169,1.901,48.82,0.03237,0.903035,"P60371 Q96JC4 Q12901 Q13875"
2416,10,0.3389,15.25,19.54,0.2783,0.0606123,"P05013 P01570 P01562 P01568 P05161 P09914 P05014 P01569 P01567 P05000"
2417,8,0.3096,8.669,159.9,0.04697,0.998619,"Q9BYR8 Q96LM6 A8MV65 Q7L0R7 Q9H1P6 Q9UBP5 Q99895 Q9C0A1"
2418,4,0.3334,2.000,63.08,0.02737,0.984809,"P09067 Q9Y2T1 Q2NKX9 Q9Y4D7"
2419,5,0.3034,3.034,166.7,0.01688,0.952654,"Q7Z3Y8 Q9P2K3 Q8NDH6 Q9BV47 Q15139"
2420,5,0.3006,3.006,40.47,0.05620,0.952654,"Q13362 Q16589 P56704 P30154 P63151"
2421,5,0.3139,3.139,46.08,0.05301,0.952654,"Q8IY33 Q9H987 P12814 Q08043 Q9Y2K3"
2422,6,0.3384,5.076,63.76,0.06279,0.935897,"Q9H165 Q8NHZ7 Q9C0K0 Q9NYL2 Q8NET5 Q8WUU4"
2423,10,0.3140,14.13,158.3,0.07343,0.999147,"Q0D2K0 A2RU14 P54852 Q96HJ5 Q96CE8 Q9BZL3 O95859 Q9UGN4 P34981 Q6ZP80"
2424,6,0.3079,4.619,150.2,0.02769,0.984681,"Q9H3M7 P04271 P26447 Q9H799 Q9H611 Q9C0I1"
2425,6,0.3160,4.740,220.1,0.02001,0.712413,"Q14192 O75398 Q96BF6 Q9H2X6 Q9BZQ8 Q9UJ55"
2426,5,0.3178,3.178,94.64,0.02947,0.338052,"Q9NR12 Q5TBK1 Q8IYM2 P10828 Q9Y603"
2427,7,0.3373,7.082,68.92,0.07869,0.920068,"O00401 Q8TF74 O43516 P16333 A6NH52 P42768 A6NGB9"
2428,4,0.3404,2.043,110.2,0.01699,0.943824,"O95460 Q9H8Y8 Q9BRT3 P16083"
2429,4,0.3136,1.882,15.48,0.07418,0.843839,"P47224 Q9NZU5 O95716 Q9H2I8"
2430,5,0.3402,3.402,17.68,0.1094,0.661948,"Q00535 Q14094 Q5MJ70 Q6ZMN8 Q8NFP4"
2431,6,0.3048,4.572,45.40,0.07376,0.885117,"Q969U7 P23381 Q8N5H3 O95456 O15105 Q6RVD6"
2432,5,0.3229,3.229,47.17,0.05347,0.969949,"Q8N680 Q9UID6 P24278 Q9UKU9 Q0PNE2"
2433,6,0.3011,4.517,437.3,0.009955,0.967224,"P51148 Q9ULW3 O15084 O75170 Q6UW63 P0C7P4"
2434,4,0.3383,2.030,24.49,0.05880,0.557383,"Q96EY1 P60510 P09486 Q6NUP7"
2435,3,0.4049,1.215,4.984,0.09958,0.668740,"O14543 Q92546 Q8WW33"
2436,4,0.3015,1.809,29.91,0.04555,0.943824,"P42773 Q86WR7 Q8WUT9 P01185"
2437,4,0.3240,1.944,23.02,0.05896,0.984809,"Q07444 P56817 Q0P6H9 P28068"
2438,9,0.3137,11.29,236.4,0.04251,0.638034,"P63167 Q96FJ2 Q8N1W2 P22694 P22612 O43313 Q9Y2B9 Q9ULD9 Q8NEZ4"
2439,4,0.3093,1.856,43.00,0.03512,0.969699,"Q6P1M3 O60303 Q9BYG4 Q9C0J9"
2440,3,0.5024,1.507,7.529,0.1002,0.331260,"Q8IYS5 P02458 P20849"
2441,4,0.3471,2.083,52.63,0.03321,0.984809,"P60953 Q86VI3 P12829 Q9P217"
2442,3,0.3445,1.034,0.7794,0.1323,0.191367,"Q16775 P31941 Q86UQ4"
2443,5,0.3519,3.519,9.513,0.1528,0.661948,"P11216 P06737 P11217 Q8NA75 O95803"
2444,6,0.3043,4.564,44.63,0.07459,0.977336,"Q13362 Q9NUC0 P56704 P30154 P63151 O43638"
2445,4,0.3382,2.029,91.04,0.02008,0.943824,"P04271 Q9H611 Q9C0I1 P98177"
2446,4,0.3114,1.868,25.53,0.05279,0.943824,"Q14517 Q9Y5H2 Q9Y2E6 Q96LS8"
2447,7,0.3017,6.335,68.23,0.07153,0.920068,"P46109 Q9NPI6 Q12796 Q6P2E9 Q9Y4F3 Q07890 Q86YV5"
2448,8,0.3164,8.860,53.88,0.1125,0.973985,"Q13425 P22459 P11532 Q9NY99 Q13424 Q13884 P29475 Q9Y5H0"
2449,4,0.3128,1.877,27.01,0.05087,0.969699,"Q9H3K2 Q6UXK5 Q8N5V2 Q69YU5"
2450,5,0.3141,3.141,101.6,0.02738,0.952654,"Q9BYG5 P62136 Q02833 P15586 Q6PJW8"
2451,11,0.3046,16.75,113.5,0.1100,0.990959,"Q01469 P09972 P12532 P15259 P18669 P04075 P11172 P07738 P05062 Q04760 P42126"
2452,5,0.3033,3.033,55.95,0.04396,0.894962,"Q14767 Q8N2S1 Q96JF6 Q8NEP9 O43361"
2453,4,0.3381,2.028,112.2,0.01659,0.984809,"P13533 Q9BQG0 Q92522 P07305"
2454,7,0.3026,6.355,181.7,0.03145,0.992403,"Q14767 P46776 Q8TF32 Q14593 P17019 A8MTY0 O75346"
2455,9,0.3008,10.83,344.0,0.02905,0.991441,"Q04206 P0DMV9 P0DMV8 O43318 O00308 P0CAP1 Q5TC82 Q15750 Q9H6K1"
2456,18,0.2212,33.85,658.4,0.04648,0.920691,"Q9NYF3 P61981 Q04917 P31946 P27348 P63104 Q7KZI7 Q96NE9 O94915 Q6NUK4 Q9P0L2 Q6ZV73 O60825 Q9NRR6 P35568 O94885 A4D2P6 Q8TEJ3"
2457,6,0.3072,4.609,50.35,0.06882,0.851023,"P49841 P49840 O75474 P31994 Q8N3A8 Q92837"
2458,8,0.3012,8.435,55.21,0.1059,0.993206,"P11177 P42229 Q15119 Q15120 O00330 P10515 Q9BS92 Q9BXW7"
2459,5,0.3278,3.278,46.09,0.05522,0.851865,"Q86XF0 Q9Y3Q7 O95497 P00374 P08185"
2460,3,0.6087,1.826,0.5912,0.2169,0.0404278,"O75310 Q9BY64 P36537"
2461,6,0.3206,4.809,14.96,0.1514,0.468093,"P13807 P46976 P11216 P04746 O95803 P19961"
2462,7,0.3067,6.440,74.67,0.06771,0.953119,"P09105 Q02156 P0DUB6 P0DTE7 P0DTE8 Q8TAC1 Q9Y572"
2463,4,0.3180,1.908,26.94,0.05178,0.943824,"P15259 P01589 Q8N0Y7 Q9H4I9"
2464,5,0.3079,3.079,47.96,0.05045,0.993907,"Q30KP8 Q5HYA8 Q30KQ9 Q01459 Q9UKP4"
2465,4,0.3618,2.171,32.72,0.05062,0.943824,"Q9H2S6 Q9BXK5 P12314 Q08629"
2466,4,0.3175,1.905,80.17,0.02115,0.969699,"P23560 Q99523 Q9UMF0 Q8IXQ6"
2467,4,0.3325,1.995,25.02,0.05697,0.903035,"Q9H2S6 Q9HB07 P12314 Q9NR34"
2468,4,0.3538,2.123,77.50,0.02423,0.903035,"Q9UMX0 Q14055 P10124 O95424"
2469,4,0.3211,1.927,27.06,0.05209,0.843839,"Q71RS6 Q03721 Q9NRK6 Q9Y6U7"
2470,6,0.3125,4.687,41.43,0.08065,0.113245,"Q13952 Q9BPW4 Q8N365 O14901 P27169 Q15166"
2471,26,0.3072,99.82,577.7,0.1368,0.997909,"P23511 Q13952 P54253 Q96K80 Q14119 P14859 Q7Z3K3 P52655 P15822 Q02446 P86481 P86496 P86480 P86479 P86478 Q14774 Q6AI39 Q93062 P0C7A2 P55197 Q8N0X2 Q8IUQ4 Q8WYQ9 Q8NDZ0 Q9NZH5 O43255"
2472,4,0.3588,2.153,91.45,0.02119,0.943824,"Q14534 Q9Y584 Q9H6H4 Q8NGN1"
2473,4,0.3134,1.880,65.19,0.02504,0.843839,"Q9GZY8 P30990 Q96EE4 Q9BYX7"
2474,4,0.3196,1.917,26.65,0.05244,0.903035,"Q86WZ6 Q9NYL2 Q6AZW8 Q6NX49"
2475,8,0.3104,8.690,175.7,0.04337,0.988026,"P78337 Q96M29 Q99932 Q86Y13 Q9UGK8 Q3V5L5 Q8IUC3 Q6UWQ7"
2476,5,0.3115,3.115,110.6,0.02517,0.851865,"Q9UMX1 Q86YD7 Q96Q35 O43307 O14753"
2477,5,0.3191,3.191,11.49,0.1293,0.582734,"Q8IYX0 Q9BS40 Q5DX21 P07451 Q5BJH7"
2478,4,0.3190,1.914,49.18,0.03238,0.969699,"P60371 Q96JC4 Q15053 Q13875"
2479,6,0.3046,4.570,42.96,0.07676,0.913257,"Q9BYV9 Q96K62 O15525 O60675 Q13105 Q8NCN2"
2480,4,0.3295,1.977,21.99,0.06184,0.969699,"Q9UJY1 O15375 Q9NZI6 Q9Y616"
2481,4,0.3458,2.075,35.88,0.04515,0.843839,"P22223 Q9Y5G3 Q4KMG0 Q9Y5E7"
2482,9,0.3110,11.20,169.9,0.05624,0.944019,"Q96IF1 Q9H609 Q15654 Q9UK96 Q9UGP4 P35590 Q9H0D2 Q9HBF4 Q92561"
2483,5,0.3122,3.122,71.55,0.03687,0.734565,"O43765 Q9HCQ7 P55291 Q6E0U4 Q5JUK9"
2484,4,0.3302,1.981,34.20,0.04485,0.843839,"Q9BT67 Q9UHM6 Q9BZD7 Q8N699"
2485,5,0.3009,3.009,83.40,0.03121,0.981643,"Q9UMX0 P10124 Q8WWW0 O95424 P0C2L3"
2486,4,0.3452,2.071,30.72,0.05076,0.903035,"Q7Z6G3 Q8N987 Q96P71 Q8TC20"
2487,4,0.3186,1.911,25.79,0.05355,0.843839,"P13500 P36021 P15692 Q96H72"
2488,13,0.3005,23.44,153.0,0.1158,0.998954,"P17540 Q01469 P09972 P12532 P15259 P18669 Q8N335 Q99798 P04075 P11172 P04406 P07738 Q04760"
2489,4,0.3354,2.012,27.44,0.05373,0.969699,"Q02446 P41970 Q8IV63 Q9Y466"
2490,4,0.3094,1.856,12.75,0.08210,0.969699,"P15172 Q6QHK4 P47928 O43680"
2491,23,0.3021,76.42,894.7,0.07514,0.999992,"O14653 Q86Y82 Q9UNK0 P50402 O15155 O75379 Q13190 O95183 O75396 Q16623 Q12981 Q9P2W9 Q6NUQ1 O15269 Q99747 Q9NZ43 Q8WVM8 O43264 A2RRP1 Q9HCE9 Q5SQN1 P54920 Q8WU76"
2492,6,0.3123,4.684,219.7,0.01982,0.712413,"Q14192 O75398 Q96BF6 Q9H2X6 Q9UJ55 Q9NPZ5"
2493,5,0.3167,3.167,68.91,0.03858,0.981643,"Q9Y496 Q96EK5 O14782 Q8IY51 O15066"
2494,4,0.3487,2.092,13.19,0.08985,0.442275,"P10644 Q9BSF0 Q86Y01 O75969"
2495,5,0.3122,3.122,75.33,0.03530,0.989214,"O43765 P55291 Q9HBU6 Q6E0U4 Q9NSA1"
2496,4,0.3092,1.855,54.50,0.02883,0.667497,"O00214 Q8TCT8 Q9NRA2 Q5ZPR3"
2497,5,0.3159,3.159,74.78,0.03592,0.928164,"O43765 P55291 Q9HBU6 Q6E0U4 Q9BXJ0"
2498,3,0.3452,1.036,9.604,0.06223,0.959572,"Q9UMD9 Q9P202 Q9BXL5"
2499,8,0.3009,8.426,169.6,0.04342,0.948219,"O95831 O96008 P09622 Q9Y697 Q86YL5 Q96JX3 P83111 P00390"
2500,5,0.3490,3.490,25.15,0.09032,0.734565,"P62508 P11474 Q9UBK2 O95718 P51843"
2501,6,0.3040,4.560,45.34,0.07367,0.984681,"A6NLJ0 Q9BQ70 A8MU46 Q76LX8 Q9NYQ6 Q9NPG1"
2502,8,0.3026,8.473,147.3,0.04934,0.958439,"O95214 Q96E93 O15529 Q8IVJ1 Q9BWQ6 Q9H7V2 Q8TEZ7 Q08708"
2503,8,0.3106,8.696,79.89,0.08315,0.998619,"Q14140 Q13362 P62714 Q9NUC0 A2A3K4 P56704 P30154 P63151"
2504,5,0.3422,3.422,20.03,0.1023,0.969949,"Q6GMV3 P27694 P35244 Q6UWU4 Q13156"
2505,6,0.3133,4.700,48.46,0.07213,0.984681,"O60266 Q9UIX4 Q9NP78 Q5H9U9 Q5T197 Q9NR96"
2506,4,0.3440,2.064,47.33,0.03596,0.903035,"A0PK05 Q9H0Q3 Q8NCL9 P78333"
2507,5,0.3130,3.130,43.99,0.05479,0.582734,"Q86XF0 P05543 O95497 P00374 P08185"
2508,4,0.3043,1.826,16.58,0.06913,0.764757,"Q00534 Q9BQI3 Q9C019 Q14154"
2509,5,0.3462,3.462,139.3,0.02265,0.928164,"Q15287 Q6AZW8 Q9HAU5 Q9H8M2 Q14585"
2510,5,0.3069,3.069,16.88,0.1025,0.417266,"P13196 A8MXD5 P63313 Q9Y473 P40123"
2511,4,0.3126,1.876,26.92,0.05098,0.943824,"Q0D2K0 P11836 O00590 A0PJX8"
2512,4,0.3628,2.177,7.804,0.1211,0.764757,"P46976 P11216 Q6ZSY5 O95803"
2513,5,0.3334,3.334,86.02,0.03356,0.734565,"Q9BT40 Q9UNH7 Q96K76 P16452 Q86XE5"
2514,6,0.3062,4.593,296.1,0.01469,0.953652,"P62491 Q15907 Q9UBF8 Q7L8J4 Q8IYU2 O60239"
2515,6,0.3010,4.515,57.35,0.06113,0.984681,"Q86Y46 P83876 Q0D2I5 Q13426 Q5TF58 Q9NPF7"
2516,4,0.3025,1.815,36.09,0.03954,0.903035,"Q96NZ9 Q8IVF2 Q6H8Q1 Q9NYL4"
2517,10,0.3052,13.73,251.6,0.04812,0.998899,"Q8N3L3 P40222 Q96M91 Q8TD31 Q96MT8 Q05D60 Q86XR8 Q676U5 Q8N1A0 Q8TF30"
2518,6,0.3228,4.842,56.83,0.06572,0.989880,"O15151 Q9HCK1 P48729 A1A519 Q12968 Q8N752"
2519,4,0.3274,1.964,54.32,0.03056,0.943824,"Q14738 Q9BWN1 Q15172 Q7Z6W7"
2520,10,0.3138,14.12,129.3,0.08643,0.996358,"P0DP24 Q7Z628 Q8TEW6 P15735 O15442 Q86XI6 P46019 P46020 Q93100 Q16816"
2521,7,0.3130,6.574,56.27,0.08555,0.989275,"Q9Y5G8 Q9Y5G6 Q9Y5G9 Q9Y5G7 Q14766 P02795 Q96JQ0"
2522,5,0.3046,3.046,59.48,0.04200,0.969949,"Q3MIR4 O14793 O95390 Q96JP9 Q2VWP7"
2523,6,0.3046,4.569,56.26,0.06274,0.984681,"O15151 Q9HCK1 P48729 A1A519 Q8N752 Q9H9R9"
2524,4,0.3574,2.145,14.55,0.08683,0.903035,"Q6PIL6 Q9NS61 Q9NZI2 Q2M2D7"
2525,5,0.3161,3.161,23.39,0.08649,0.798302,"Q9UI30 Q9BV44 Q96CX3 Q9NRN9 P20783"
2526,4,0.3263,1.958,29.94,0.04906,0.843839,"P23468 O75144 P22309 Q8NFM7"
2527,3,0.4579,1.374,8.109,0.08871,0.959572,"Q9H4E5 Q9BYG4 O75914"
2528,4,0.3272,1.963,40.98,0.03853,0.764757,"P07864 Q9H0U4 Q8TD23 Q6IAN0"
2529,13,0.3019,23.55,197.1,0.09546,0.979880,"O43602 Q9NVR5 P51674 O00165 Q9UHK0 Q16854 O15075 P49418 P42262 Q92777 P17600 P22676 P32004"
2530,4,0.3372,2.023,34.14,0.04581,0.903035,"P19075 Q6UWP7 P15328 Q5W0Z9"
2531,5,0.3132,3.132,101.7,0.02729,0.952654,"Q9BYG5 P62136 Q02833 P15586 O14990"
2532,12,0.3418,22.56,170.3,0.1040,0.999808,"O14893 Q9UHI6 P57678 Q8TEQ6 P83369 Q16637 Q8WXD5 Q9NWZ8 Q9Y3F4 Q9H840 Q92915 P0CW18"
2533,4,0.3386,2.031,81.05,0.02230,0.969699,"P30518 O15360 P03928 Q6TCH7"
2534,5,0.3196,3.196,39.33,0.06084,0.969949,"Q9HAP6 Q9NUP9 Q9NZW5 Q14168 Q9BTE0"
2535,6,0.3066,4.599,47.91,0.07129,0.885117,"O43615 Q6ISS4 Q8IYK4 P02461 P02452 P05997"
2536,6,0.3007,4.511,171.2,0.02403,0.885117,"Q86VW0 Q9Y6H6 Q9UJ41 Q9C0H5 Q9NYF0 Q9Y2E4"
2537,4,0.3221,1.933,56.79,0.02897,0.903035,"Q9H3N1 P32246 O75324 Q8TCW7"
2538,4,0.3423,2.054,92.52,0.02002,0.984809,"P09382 P46531 Q9HC56 Q12866"
2539,3,0.5353,1.606,1.070,0.1851,0.0404278,"Q9UL51 Q9P1Z3 Q9Y3Q4"
2540,7,0.3073,6.454,35.60,0.1151,0.920068,"O75157 Q15714 Q9UHY1 Q9H013 Q9NS85 Q9UKQ9 O14511"
2541,5,0.3008,3.008,33.41,0.06480,0.661948,"Q9BT09 P40197 O75473 Q8IW52 P20774"
2542,4,0.3027,1.816,11.38,0.08568,0.903035,"Q9Y5I2 Q9P0K1 Q9Y5I1 Q9Y5I3"
2543,6,0.3060,4.590,89.57,0.04324,0.993467,"P25090 Q9C037 O95427 Q8TDW0 Q8N5B7 Q7Z3F1"
2544,20,0.2742,52.10,301.8,0.1323,0.728614,"Q15185 Q8N165 P08238 O75676 Q9HBY8 Q8TDR2 P07900 Q58FF6 Q58FF7 Q58FG0 Q13451 Q9H9G7 Q8IV38 Q9HCK5 Q00532 Q9UL18 Q5MAI5 Q86YV6 Q86VX9 O75417"
2545,6,0.3201,4.802,72.55,0.05374,0.967224,"P55774 Q13509 Q8WTT0 Q9H4B7 Q9ULY5 Q6ZMW3"
2546,4,0.3550,2.130,40.47,0.04209,0.442617,"Q14767 Q8NEP9 Q8N823 O43361"
2547,27,0.3037,106.6,687.2,0.1258,0.998270,"Q9Y5B9 Q08945 P62805 Q01831 P49916 Q9UEE9 O75367 P0C0S5 P41208 P0C0S8 Q96A08 Q8N257 P06746 P04908 Q6FI13 Q16777 P16104 Q6ZRQ5 Q96RY5 Q3T8J9 Q9P0M6 Q8IW19 Q96HA7 Q9UGN5 P26439 O00479 Q13434"
2548,5,0.3170,3.170,110.2,0.02570,0.952654,"P42695 Q01082 Q13813 P35611 Q9NRC6"
2549,5,0.3019,3.019,34.98,0.06290,0.798302,"O60245 O60671 Q8NHY5 Q99638 M0R2J8"
2550,5,0.3223,3.223,66.60,0.04038,0.969949,"Q13310 P62891 Q92901 O14746 Q9H4A4"
2551,7,0.3059,6.425,46.85,0.09550,0.695360,"Q9BUE6 Q12829 Q96S21 P0C0E4 Q8WXH6 Q96S19 Q9NVH6"
2552,4,0.3091,1.855,7.953,0.1042,0.843839,"Q9NRP0 Q9H2R5 O14593 O00287"
2553,4,0.3459,2.075,35.04,0.04600,0.943824,"Q07001 P30532 Q6T4P5 Q04671"
2554,3,0.4111,1.233,0.3226,0.1632,0.0382613,"Q14123 P54750 Q01064"
2555,4,0.3110,1.866,11.33,0.08804,0.764757,"Q14914 P55263 P11766 P40261"
2556,7,0.3029,6.360,188.6,0.03044,0.979543,"Q9H2S6 Q9UM44 Q5JX71 P12314 Q9BSE2 Q9NS64 Q9H3T2"
2557,7,0.3009,6.319,186.0,0.03062,0.920068,"Q9H2S6 Q5JX71 P12314 Q9BSE2 Q9NS64 Q86WK9 Q7Z7B8"
2558,5,0.3070,3.070,70.38,0.03679,0.661948,"Q9HAB3 Q8TCT7 Q13445 O75907 Q86V85"
2559,4,0.3617,2.170,25.14,0.06145,0.943824,"Q9H2S6 Q9HB07 P12314 Q86X24"
2560,5,0.3058,3.058,74.80,0.03481,0.928164,"Q8IUB5 O43765 P55291 Q9HBU6 Q6E0U4"
2561,27,0.3010,105.7,606.1,0.1380,0.998836,"P23511 Q13952 P54253 Q96K80 Q14119 P14859 Q7Z3K3 P52655 P15822 Q02446 Q8IYB5 P86481 P86496 P86480 P86479 P86478 Q6AI39 Q93062 Q8TDS5 Q16656 Q9HC24 Q96D98 Q8IUQ4 Q8WYQ9 Q8NDZ0 Q9NZH5 O43255"
2562,4,0.3246,1.947,33.92,0.04439,0.764757,"Q6P499 Q8TED1 Q92730 Q8N130"
2563,4,0.3118,1.871,39.94,0.03756,0.903035,"Q7Z713 Q8NFD2 Q9NWT6 Q99622"
2564,9,0.3124,11.25,479.0,0.02213,0.996903,"Q15637 Q12872 Q13185 O15042 Q86WR0 Q6P1R3 Q96I25 Q99439 Q8IWX8"
2565,14,0.2334,21.24,521.3,0.03723,0.985475,"P46100 P38432 P83916 Q9UNL4 Q9HAF1 O95696 Q9NYT6 Q92613 Q8WYH8 P55201 O95251 P50219 P31276 Q6IE81"
2566,4,0.3511,2.107,40.48,0.04165,0.442617,"Q14767 Q96SK3 Q8NEP9 O43361"
2567,5,0.3000,3.000,167.2,0.01665,0.928164,"Q8TBB1 Q16206 O95045 Q8TC92 Q969R2"
2568,5,0.3024,3.024,28.98,0.07200,0.952654,"Q58FF7 Q6NUI2 Q00532 Q5MAI5 Q86YV6"
2569,4,0.3007,1.804,49.08,0.03064,0.943824,"Q08AM6 P05813 Q6RSH7 Q8N9R6"
2570,4,0.3267,1.960,83.60,0.02095,0.903035,"Q9BRX2 P59991 Q8N143 O60565"
2571,6,0.3222,4.833,112.3,0.03743,0.913257,"Q9UBY9 Q5T6C5 Q9UJY1 O95817 Q86XR2 Q9NZI6"
2572,4,0.3342,2.005,36.24,0.04336,0.764757,"P60329 O95992 Q9P2R6 Q13516"
2573,4,0.3412,2.047,84.34,0.02169,0.557383,"P32242 O95388 Q9UHV8 Q86X60"
2574,4,0.3147,1.888,35.40,0.04169,0.843839,"Q9BQY4 Q99973 Q6J272 Q9UD57"
2575,5,0.3074,3.074,97.64,0.02777,0.952654,"Q9HC98 Q8TF47 Q8IYX7 Q2TBC4 Q7Z4H9"
2576,4,0.3023,1.814,33.04,0.04233,0.843839,"Q9H0L4 Q9UMD9 Q9P0K8 Q7Z3V5"
2577,7,0.3060,6.425,140.3,0.03998,0.972358,"P78424 Q9UKD1 P55197 Q6NVU6 P35680 Q9UIW0 O43763"
2578,7,0.3056,6.417,219.6,0.02674,0.649261,"Q9UHD9 Q9UMX0 P22466 P20809 Q9BYH1 P05814 Q16538"
2579,5,0.3093,3.093,78.15,0.03390,0.851865,"Q9UMX0 Q96MG2 P10124 Q30KQ5 O95424"
2580,7,0.3169,6.655,146.6,0.03978,0.979543,"Q8IUC1 P27918 Q9NRY6 O75716 Q9UBP5 A8MUP2 O14581"
2581,6,0.3128,4.692,123.0,0.03358,0.977336,"Q9NS64 Q4LDR2 P41143 Q7Z6J4 Q86Y34 O95377"
2582,7,0.3061,6.427,113.8,0.04787,0.992403,"Q12951 P0C870 Q9BTL3 Q8NDC0 Q9Y5V3 Q86UY5 Q9Y5R5"
2583,5,0.3264,3.264,46.36,0.05474,0.969949,"Q8IY33 Q9H987 P12814 Q08043 Q9UBF9"
2584,31,0.3005,139.7,1717,0.07283,1.00000,"Q9UJV3 Q13895 Q9NX04 Q9HC98 Q68D86 Q8NI38 Q8TAU3 O75771 Q13422 Q9H257 Q63ZY3 Q96SQ5 Q6NX45 Q9UBB9 Q5TD97 Q9BYV2 Q9NYW8 Q9UKT9 O95678 Q9H079 Q9BWG6 P61968 Q9UGI0 P25791 Q96A72 Q96HB5 Q9BRJ7 Q9Y250 Q5JST6 Q8IYA8 P29474"
2585,6,0.3017,4.525,80.88,0.04646,0.0325405,"Q13643 Q9UMQ3 Q6Q6R5 Q5BN46 Q5VZ18 P52951"
2586,10,0.3013,13.56,116.5,0.09034,0.973049,"P15923 Q9HD90 Q99081 Q02535 P15884 A6NI15 Q6XD76 Q9Y5K1 Q02363 P23409"
2587,4,0.3360,2.016,48.13,0.03467,0.943824,"Q5K4L6 Q14500 Q12767 Q9NPA1"
2588,4,0.3161,1.897,7.679,0.1079,0.154712,"P13489 P03950 P31267 P17483"
2589,4,0.3200,1.920,142.5,0.01260,0.903035,"Q9UPZ6 Q9NYP7 Q86WI0 P78504"
2590,6,0.3242,4.862,112.4,0.03763,0.913257,"Q9UBY9 Q5T6C5 Q9UJY1 O95817 Q05215 Q9NZI6"
2591,5,0.3043,3.043,53.85,0.04549,0.969949,"Q5PSV4 P40425 P55347 Q8TDH9 Q504Y3"
2592,6,0.3042,4.563,22.96,0.1155,0.953652,"P17612 Q86UN6 Q15506 Q9C010 Q96C74 A8K855"
2593,4,0.3039,1.823,57.64,0.02703,0.557383,"P12273 Q9H7T9 Q8IZD2 Q96QP1"
2594,4,0.3237,1.942,82.01,0.02112,0.764757,"Q9UER7 Q9BQF6 P33778 Q96T68"
2595,4,0.3323,1.994,46.78,0.03512,0.557383,"P21145 P22794 Q96FX8 Q6UXU4"
2596,5,0.3117,3.117,74.71,0.03549,0.928164,"O43765 P55291 Q9HBU6 Q6E0U4 P54710"
2597,5,0.3209,3.209,74.49,0.03659,0.928164,"O43765 P55291 Q9HBU6 Q6E0U4 O60235"
2598,5,0.3123,3.123,74.66,0.03558,0.928164,"O43765 P55291 Q9HBU6 Q6E0U4 P58549"
2599,6,0.3183,4.775,112.4,0.03697,0.913257,"Q9UBY9 Q5T6C5 Q9UJY1 O95817 Q9NZI6 Q15773"
2600,4,0.3270,1.962,43.59,0.03664,0.903035,"Q9NZF1 O14526 Q8N4B1 Q9UJT9"
2601,4,0.3223,1.934,70.72,0.02398,0.764757,"P14136 A2RUH7 Q6XYB7 Q14934"
2602,5,0.3317,3.317,126.0,0.02380,0.952654,"Q9BRX2 Q9UBY9 P63172 P21333 B5MCY1"
2603,4,0.3101,1.861,49.99,0.03109,0.943824,"Q9UNZ2 P24390 Q92890 Q96C11"
2604,5,0.3056,3.056,20.61,0.09077,0.582734,"P62508 P11474 Q9UBK2 P51843 Q8N0T1"
