Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
2358,11,0.3084,16.96,203.1,0.07009,0.999804,"Q86XF0 P31997 Q9P2K2 Q9NYU1 Q9BV94 C9JH25 Q8NBL1 P10253 Q6UWU2 Q76B58 P55058"
2359,3,0.3128,0.9384,3.845,0.08702,0.959572,"Q6PI47 Q9NRN9 P20783"
2360,7,0.3133,6.580,68.96,0.07348,0.951651,"P55735 P58004 Q6PJI9 Q9NXC5 P02818 Q96EE3 Q96S15"
2361,12,0.3137,20.70,391.2,0.04749,0.984809,"P16118 Q32P44 P31946 P27348 P63104 Q9Y4H2 Q16877 Q6NUK4 O60825 Q12778 Q08AE8 Q16875"
2362,11,0.3080,16.94,77.28,0.1458,0.979106,"Q13425 Q496Y0 Q9NSN8 Q9UBT7 P11532 Q13424 Q13884 P29475 Q9HB19 Q13325 A5D8W1"
2363,4,0.3003,1.802,35.31,0.03994,0.992931,"Q96NT0 Q6PEY1 Q8N1D5 Q8IZF5"
2364,6,0.3095,4.643,13.76,0.1527,0.404927,"Q96T66 P11277 O00212 P57796 Q8N6V4 Q8NGS8"
2365,5,0.3229,3.229,98.06,0.02902,0.582734,"O95831 Q86YL5 P36551 Q6UW78 Q7KZN9"
2366,4,0.3095,1.857,36.48,0.04007,0.943824,"Q15907 Q7L804 P57735 O60239"
2367,4,0.3096,1.857,20.90,0.06040,0.943824,"O60547 O43448 Q5JS54 Q9UHK6"
2368,6,0.3158,4.737,124.7,0.03350,0.998474,"Q9UNF0 P78559 Q8NHQ9 O15503 Q7Z7A4 Q9NQS1"
2369,5,0.3553,3.553,105.2,0.02992,0.928164,"Q8NC51 Q9C0B0 Q9UGR2 Q14444 Q9BY12"
2370,5,0.3383,3.383,31.18,0.07591,0.928164,"Q3B8N2 Q8NEU8 P51790 P51795 Q9UL26"
2371,4,0.3056,1.834,35.97,0.04004,0.992931,"P78348 Q86T26 Q32M92 Q99805"
2372,3,0.3269,0.9807,4.257,0.08727,0.808633,"P16930 P00505 Q6YP21"
2373,4,0.3070,1.842,24.52,0.05361,0.903035,"Q96EB1 Q0PNE2 Q9P0Z9 Q8TE02"
2374,3,0.4836,1.451,22.36,0.04868,0.985452,"Q9NRM0 Q8NBP5 Q96A46"
2375,4,0.3055,1.833,23.77,0.05454,0.969699,"Q9GZX9 Q8N682 Q9HCJ2 Q6UWJ8"
2376,5,0.3056,3.056,74.00,0.03511,0.265435,"Q5JX71 Q02094 P41732 Q7Z7B8 Q96I45"
2377,5,0.3310,3.310,37.17,0.06556,0.851865,"P54253 Q96NZ1 Q9UPU3 P0C7A2 Q96MN9"
2378,4,0.3243,1.946,22.07,0.06077,0.992931,"Q8NDC4 O95886 P17081 Q86UL8"
2379,4,0.3347,2.008,10.58,0.09753,0.764757,"Q9HCH5 Q8TDW5 O00194 P51159"
2380,5,0.3578,3.578,40.89,0.06568,0.894962,"Q99081 O60682 Q6XD76 Q02363 O43680"
2381,4,0.3233,1.940,34.48,0.04366,0.984809,"Q9BXA6 Q9UBS0 Q58FG0 Q6VAB6"
2382,5,0.3382,3.382,54.11,0.05011,0.851865,"Q8TBR4 P31323 Q9BSF0 Q9Y2R2 O60381"
2383,6,0.3236,4.854,56.85,0.06585,0.953652,"Q9UJX0 Q9H0C5 Q9BX70 Q96MS0 P27815 Q9UK32"
2384,4,0.3113,1.868,79.95,0.02080,0.903035,"P59991 Q6VB84 O76083 Q8IY34"
2385,4,0.3144,1.887,21.53,0.06004,0.557383,"Q96Q77 P60323 Q9UJW8 Q5JT82"
2386,4,0.3010,1.806,22.87,0.05526,0.943824,"O60224 Q16665 P12829 P05976"
2387,4,0.3065,1.839,11.20,0.08744,0.843839,"Q6HA08 Q96S16 O00744 Q9BVH7"
2388,11,0.3037,16.70,118.6,0.1062,0.987213,"Q9BXL8 Q66LE6 Q99958 Q96E09 Q9NUC0 A2A3K4 P30154 P63151 Q9Y2T4 Q8N461 O43638"
2389,5,0.3436,3.436,131.8,0.02365,0.993907,"O94986 Q96HC4 Q08499 Q9H2V7 P53804"
2390,6,0.3107,4.661,104.3,0.03853,0.989880,"Q5T7M9 Q8IV16 P34820 Q9BRN9 Q68CR1 Q6UWL2"
2391,5,0.3020,3.020,22.73,0.08447,0.981643,"P15923 Q9NQ33 Q13562 Q0VG99 Q92886"
2392,8,0.3067,8.588,147.3,0.04996,0.840787,"Q9UNH7 Q9UHY1 Q13596 O60749 Q86XE0 Q8WUY3 Q8TCP9 P22004"
2393,4,0.3538,2.123,115.4,0.01691,0.992931,"Q9UPZ6 Q9NYP7 Q9Y5Y7 Q7Z3D4"
2394,4,0.3131,1.878,54.55,0.02915,0.984809,"Q13207 O15235 Q9NZN8 Q9NQ31"
2395,7,0.3203,6.726,124.8,0.04620,0.951651,"Q8N1B4 Q5T200 Q8N7E2 Q15007 Q86WQ0 Q69YN4 Q75N03"
2396,4,0.3368,2.021,10.25,0.09971,0.943824,"O43745 P05177 Q5W0V3 Q13510"
2397,5,0.3300,3.300,82.25,0.03453,0.981643,"P05121 O43765 Q6E0U4 Q9UBC7 Q16586"
2398,6,0.3293,4.939,76.37,0.05293,0.984681,"P54852 Q96HJ5 Q96CE8 Q9BZL3 Q08722 P56747"
2399,5,0.3038,3.038,61.67,0.04067,0.969949,"O95782 Q16626 P29353 P98077 P78330"
2400,4,0.3718,2.231,17.02,0.08185,0.764757,"P49459 O94941 P68036 P63146"
2401,5,0.3166,3.166,29.94,0.07344,0.989214,"O75817 Q96S44 Q96K31 Q9Y3C4 Q32M45"
2402,4,0.3300,1.980,38.64,0.04072,0.992931,"Q9Y6K9 Q96M32 Q9H3R2 Q9H8G2"
2403,4,0.3179,1.908,13.72,0.08074,0.764757,"Q01740 P07864 P31512 Q8TD23"
2404,4,0.3201,1.921,36.59,0.04130,0.943824,"Q14767 Q3ZCT1 Q8WV37 Q63HK3"
2405,6,0.3033,4.550,27.82,0.1025,0.810761,"Q13188 Q9NS23 Q13043 O00562 P50749 Q6ZTQ3"
2406,8,0.3216,9.006,81.33,0.08470,0.994959,"P16444 Q9ULW2 Q92747 Q9NTJ3 Q15003 Q9ULD6 Q9BPX3 Q15021"
2407,5,0.3622,3.622,32.99,0.07770,0.996692,"O00192 P55289 Q9P2P1 P26232 P55286"
2408,6,0.3085,4.628,37.53,0.08545,0.953652,"O14867 O15525 O60675 Q92750 Q9Y5Q3 Q9Y4A8"
2409,4,0.3369,2.021,50.06,0.03364,0.843839,"P51451 Q8IZU3 Q13239 O60603"
2410,4,0.3086,1.852,53.66,0.02916,0.969699,"Q8TF50 Q7Z569 Q9H040 Q96QD5"
2411,8,0.3166,8.865,53.92,0.1125,0.979716,"Q9H008 Q96EY8 P0DPK4 P49247 Q9UHV2 P01834 Q9H0R4 O43323"
2412,4,0.3555,2.133,7.073,0.1240,0.557383,"P43235 O76096 P07711 Q5NE16"
2413,3,0.3423,1.027,8.306,0.06698,0.985452,"P02753 Q05BV3 P53673"
2414,12,0.2339,15.44,132.9,0.08958,0.976807,"P0DP25 Q8TEW6 P15735 O15442 Q86XI6 P46019 P46020 Q93100 Q16816 Q92952 Q9H095 Q9Y283"
2415,11,0.3046,16.75,175.9,0.07805,0.998987,"P52732 Q96E09 Q08209 Q9NY59 Q9UKA8 P48454 P63098 Q9H993 P53805 Q14206 Q86YA3"
2416,4,0.3120,1.872,12.07,0.08532,0.557383,"Q68J44 P45381 Q2M2D7 A6NM11"
2417,6,0.3304,4.955,61.79,0.06293,0.913257,"Q16539 O75147 Q96RR4 A5YM69 Q32MK0 P31260"
2418,6,0.3258,4.887,125.2,0.03439,0.977336,"Q9Y297 Q9UKB1 Q86WH2 P55210 P09622 P30304"
2419,4,0.3001,1.800,33.59,0.04149,0.764757,"O14786 P40939 Q8N158 Q8NCL8"
2420,4,0.3281,1.968,30.43,0.04872,0.969699,"Q8NDH3 P08397 P52565 Q6EEV6"
2421,8,0.3012,8.435,232.8,0.03279,0.996297,"P43681 Q8NBJ9 P46098 Q5T9L3 Q9BUJ0 Q5H8A4 Q71H61 Q6T4P5"
2422,6,0.3170,4.755,56.13,0.06524,0.953652,"O75718 Q32P28 Q96A84 Q3KP66 O95076 Q8NCV1"
2423,5,0.3203,3.203,59.71,0.04393,0.996692,"P13804 Q86X76 P08861 O15382 Q6P1X6"
2424,4,0.3085,1.851,18.70,0.06484,0.969699,"Q96RQ3 Q96IZ6 O75600 Q9BYC2"
2425,4,0.3268,1.961,15.97,0.07562,0.969699,"P26718 O14788 P05496 Q9C0B6"
2426,4,0.3332,1.999,81.39,0.02188,0.992931,"Q9BXP5 P27338 Q9Y6N5 P0C869"
2427,24,0.3025,83.48,1578,0.04883,0.999989,"Q96A22 P78310 P07948 P29966 Q16625 O95661 Q8TEW0 Q03001 O95819 Q8IZ21 Q96RT1 Q15678 P35221 P35222 Q13480 Q9Y4K4 Q9H329 P35612 Q9NZ56 Q4KWH8 Q9P266 Q96QZ7 Q8WZ64 Q70CQ4"
2428,12,0.3123,20.61,155.8,0.1028,0.965518,"Q9NPG4 Q12860 Q9Y5G3 P34925 Q4KMG0 Q9UN70 Q9Y5H2 Q3KPI0 P10586 Q9NYQ6 Q8TAB3 Q9Y5G1"
2429,5,0.3118,3.118,74.46,0.03560,0.582734,"Q5JX71 Q02094 Q8NHY0 Q7Z7B8 Q96I45"
2430,5,0.3290,3.290,34.37,0.06904,0.928164,"Q9H2S6 Q6P531 Q96A25 O75355 Q9Y644"
2431,4,0.3231,1.939,17.77,0.06997,0.843839,"Q9Y6F1 Q9H4E5 Q13153 O75914"
2432,4,0.3103,1.862,125.3,0.01378,0.442617,"O60762 P50222 Q8IWB6 Q9H7X0"
2433,4,0.3037,1.822,125.0,0.01352,0.442275,"O60762 P50222 Q9H7X0 Q5JT25"
2434,5,0.3205,3.205,47.74,0.05260,0.981643,"Q8WW36 Q8WVP5 P09012 Q5VZF2 Q9UKA9"
2435,7,0.3037,6.378,64.43,0.07521,0.994698,"O75541 Q8TDI0 Q8NHZ7 Q9P2Y4 Q8WUU4 Q96K83 Q2M1K9"
2436,6,0.3095,4.642,112.4,0.03597,0.993467,"Q14802 Q8IY26 Q6ZSM3 Q8N6L0 Q6UX15 O43934"
2437,5,0.3300,3.300,205.7,0.01507,0.928164,"Q15323 O43247 Q7Z7H3 Q9BUD6 P14222"
2438,4,0.3431,2.058,55.92,0.03120,0.557383,"P36508 Q6ISB3 O75123 Q9NZI5"
2439,15,0.3014,31.65,340.5,0.07871,0.999959,"P61964 Q9UMN6 Q03164 Q9UER7 Q9UBL3 Q9P0U4 O15047 Q9BQF6 Q8NFC6 P51610 Q96IK1 P55345 Q9Y5Z7 Q15291 Q9UPS6"
2440,13,0.3044,23.75,446.7,0.04783,0.999889,"P61964 Q9UMN6 Q03164 Q9UBL3 Q9GZS1 O75461 Q8IWI9 Q7Z7L1 P37275 O14686 Q96IK1 Q15291 Q9UPS6"
2441,4,0.3014,1.808,37.36,0.03834,0.969699,"O43711 Q9NWW7 Q9Y458 Q96LW2"
2442,7,0.3088,6.484,123.8,0.04493,0.985079,"Q8IUC2 P19801 Q9NZ81 Q01085 Q5VZF2 Q53HV7 Q14CX5"
2443,4,0.3527,2.116,89.07,0.02133,0.969699,"Q9NZC7 Q99954 P52742 P55771"
2444,4,0.3262,1.957,40.14,0.03907,0.984809,"Q96LM6 O95416 Q7L0R7 A1A580"
2445,5,0.3080,3.080,50.04,0.04880,0.952654,"Q15645 Q9NRG1 P00492 Q96G04 Q9Y303"
2446,4,0.3160,1.896,33.56,0.04363,0.969699,"Q9BXA6 Q58FG0 Q86UX6 Q6VAB6"
2447,4,0.3329,1.997,39.92,0.04001,0.984809,"Q96LM6 O95416 Q7L0R7 Q53SZ7"
2448,4,0.3588,2.153,98.54,0.01981,0.969699,"Q96EQ0 Q8N131 Q8N114 P04155"
2449,5,0.3082,3.082,69.89,0.03715,0.851865,"Q969F0 Q96LL9 Q9ULS6 Q9BXU9 Q86UD3"
2450,4,0.3063,1.838,36.20,0.03992,0.984809,"Q9UHA2 Q9P267 Q86X19 Q8WZA0"
2451,4,0.3236,1.941,80.96,0.02136,0.903035,"Q8WWF1 Q9Y4D7 Q6PCB0 P35475"
2452,8,0.3052,8.546,102.6,0.06722,0.979716,"Q13554 Q6P1R4 Q13555 Q9BTD8 Q13557 Q9NUG4 P0C2L3 P04150"
2453,4,0.3170,1.902,16.27,0.07269,0.984809,"O15305 Q92871 Q13569 Q16670"
2454,4,0.3569,2.141,82.17,0.02319,0.843839,"Q96E93 P26715 Q9NTQ9 Q14964"
2455,4,0.3261,1.957,129.4,0.01404,0.943824,"Q13501 Q99439 Q5TC82 P09936"
2456,4,0.3005,1.803,5.314,0.1193,0.442617,"Q8NFW9 P51159 Q4VX76 Q9Y2J0"
2457,4,0.3098,1.859,63.30,0.02541,0.984809,"P12273 Q5U5Q3 O95677 Q9BY12"
2458,7,0.3321,6.974,186.4,0.03363,0.994698,"Q9Y5B8 Q15742 Q9UHB4 Q9BT92 Q9BRR9 Q9P2Z0 P15104"
2459,4,0.3071,1.843,41.17,0.03612,0.943824,"Q8ND56 Q9UEU5 P0CL81 Q15649"
2460,4,0.3071,1.843,41.17,0.03612,0.943824,"Q8ND56 Q9UEU5 P0CL80 Q15649"
2461,8,0.3145,8.806,47.39,0.1220,0.186015,"P15923 Q99081 Q96RJ6 Q13562 Q16559 Q8WVJ9 Q0VG99 Q92886"
2462,6,0.3265,4.898,94.77,0.04386,0.984681,"Q9H2L4 Q15546 Q969S6 Q9UGH3 Q9UGN4 P34972"
2463,12,0.3044,20.09,198.2,0.08294,0.960874,"P02792 Q8NA72 P41208 Q8IX29 Q12798 Q0VDD8 Q5VW00 O94983 Q2NKQ1 O15182 Q70CQ1 A8K8P3"
2464,4,0.3084,1.850,29.12,0.04748,0.943824,"Q86VF2 Q9NQ69 P15172 P31249"
2465,7,0.3210,6.740,45.81,0.1013,0.550837,"O15547 Q5TYW1 Q9UDY4 O75953 Q9Y574 Q3MJ13 Q86W28"
2466,4,0.3353,2.012,30.73,0.04938,0.442617,"Q9BWQ8 O95208 Q8TBH0 Q9NX94"
2467,4,0.3271,1.963,21.61,0.06218,0.992931,"Q13882 Q13191 Q9UKW4 Q13239"
2468,5,0.3285,3.285,37.38,0.06485,0.264810,"Q9NWT6 Q8TES7 Q8WXD9 Q495B1 Q96NS5"
2469,14,0.3004,27.33,758.5,0.03359,0.999957,"O15400 Q14254 Q9Y485 Q99816 Q9H3S7 Q9Y5K6 Q9UBP0 O75351 Q9H444 P21281 P38606 Q9BZQ8 Q8NFJ5 Q7Z3T8"
2470,6,0.3359,5.039,45.99,0.07994,0.984681,"Q9HAP6 P32320 O14910 Q99829 Q9NZW5 Q14168"
2471,5,0.3013,3.013,100.5,0.02654,0.798302,"P02585 Q8NDX9 P62736 P10828 Q8WU49"
2472,5,0.3014,3.014,27.17,0.07502,0.582734,"P59861 Q8IWF9 Q9NTZ6 Q8NH05 P16284"
2473,7,0.3033,6.369,113.3,0.04766,0.989275,"Q9P0S9 Q0D2K0 P21964 P29033 P08034 P34981 Q96DS6"
2474,4,0.3078,1.847,18.31,0.06558,0.943824,"Q9Y5G4 Q7Z3Z4 Q6IQ26 Q6ZUT9"
2475,5,0.3026,3.026,53.30,0.04562,0.981643,"P59797 Q8WVF5 Q9UM82 Q5JVL4 P16083"
2476,9,0.3126,11.25,90.38,0.09407,0.953301,"Q9NPF4 Q14657 O75817 Q96S44 Q8NFH3 A2RU49 Q9BXV9 Q9Y3C4 Q32M45"
2477,4,0.3368,2.021,92.09,0.01979,0.903035,"Q8NCU1 P20618 Q9UIA0 Q9UIY3"
2478,4,0.3037,1.822,29.73,0.04608,0.969699,"Q8N680 Q6ZSB9 Q9UKU9 Q9UHH9"
2479,4,0.3002,1.801,37.90,0.03776,0.903035,"P26374 P42357 Q93098 Q9NP90"
2480,8,0.3128,8.758,411.5,0.02008,0.994959,"Q9BXW6 O95292 Q9P0L0 O75410 P11712 Q8TDY2 Q9P2D3 Q6P179"
2481,8,0.3171,8.879,101.2,0.07044,0.979716,"Q3B8N2 Q6DKI2 Q9UP95 O15439 Q9UHW9 Q5TZ20 Q8NGN2 Q8NGK6"
2482,5,0.3058,3.058,38.07,0.05981,0.981643,"P57739 P54852 O95452 Q9BZJ8 Q8WVN6"
2483,4,0.3038,1.823,62.83,0.02509,0.943824,"O15541 P18754 Q9BV86 Q9NS39"
2484,4,0.3409,2.045,37.69,0.04284,0.943824,"Q8IZF2 P35125 Q9NPB3 P52738"
2485,4,0.3141,1.885,62.59,0.02601,0.903035,"Q8IWZ3 Q8N441 Q49MI3 Q8N7K0"
2486,11,0.3091,17.00,240.1,0.06091,0.995688,"Q9UBK5 Q5TA45 Q9BQ15 Q9NV88 Q96HW7 P62714 Q96SY0 Q6P9B9 Q75QN2 Q9HAW0 Q96N11"
2487,4,0.3726,2.235,10.84,0.1061,0.442617,"Q9UM19 P55087 Q9NZQ8 Q8NGC1"
2488,5,0.3476,3.476,11.55,0.1389,0.734565,"O15516 O00327 Q99743 Q99814 P16499"
2489,5,0.3365,3.365,33.38,0.07198,0.894962,"P56748 Q9BZL3 Q6ZS10 Q96FA3 P27701"
2490,10,0.3240,14.58,133.0,0.08701,0.939388,"P62993 O00401 Q92558 Q8TF74 O43516 P16333 Q07889 Q8IUW3 Q07890 A6NGB9"
2491,4,0.3193,1.916,29.55,0.04854,0.984809,"Q9HCK0 Q9UJ78 Q15916 Q9Y330"
2492,5,0.3021,3.021,40.63,0.05631,0.798302,"P46934 Q96PU5 Q13887 Q9BZD7 Q86SU0"
2493,18,0.2412,36.90,324.5,0.09285,0.996586,"Q96FJ2 Q9BUG6 O95863 Q9P2K3 Q9UBW7 Q5VZL5 Q14202 Q14687 Q9NP66 P02489 Q9UKL0 Q9P0W2 Q8IZ40 Q9UHJ3 Q15198 Q9ULD9 Q9BWV3 Q9UPA5"
2494,6,0.3388,5.082,67.81,0.05987,0.913257,"Q9NZ09 Q9UK41 Q9H9H4 Q5VVX9 Q96EY5 O60303"
2495,4,0.3098,1.859,38.17,0.03870,0.943824,"Q2Y0W8 O94886 Q86UW1 Q14728"
2496,3,0.4838,1.452,6.234,0.1061,0.668740,"Q8IYS5 P02458 P20849"
2497,8,0.3150,8.819,61.45,0.1022,0.996297,"P51668 Q96BH1 P62837 Q9Y2X8 P61077 Q9HAC8 Q9Y4L5 P51965"
2498,4,0.3199,1.919,25.91,0.05357,0.156161,"O60361 Q8IVU9 Q92781 Q6IF00"
2499,7,0.3094,6.497,114.1,0.04827,0.992403,"Q9UK00 P16444 Q92747 Q15003 Q9BPX3 Q15021 Q5T2E6"
2500,7,0.3135,6.583,67.05,0.07512,0.778356,"P46109 P00519 P46108 A6NI28 Q07890 Q70EK8 Q86YV5"
2501,6,0.3173,4.759,105.6,0.03890,0.989880,"P41227 Q8WYK0 Q8WXI4 Q9H6Q4 Q9BSU3 Q9UGM6"
2502,5,0.3193,3.193,20.50,0.09477,0.981643,"Q86VW0 Q9NTX5 Q9BRQ8 Q8N129 Q969Q4"
2503,6,0.3085,4.628,83.84,0.04606,0.977336,"P04808 Q92791 Q02083 Q495W5 P60827 Q9NRA1"
2504,5,0.3330,3.330,52.05,0.05093,0.981643,"O14513 Q92845 O14782 O15066 Q70EL2"
2505,7,0.3120,6.552,101.5,0.05367,0.979543,"Q9HCD6 P62136 Q8WUF5 Q15435 P41236 Q99622 Q6PJW8"
2506,7,0.3035,6.374,70.91,0.06983,0.979543,"P11055 Q04726 Q15475 Q9Y623 Q16665 P05976 Q9NR71"
2507,3,0.5083,1.525,4.001,0.1323,0.808633,"Q8WYR4 A6NKD2 Q5TD94"
2508,4,0.3517,2.110,41.91,0.04056,0.903035,"Q13616 Q17RY0 Q9H469 Q8NE35"
2509,5,0.3079,3.079,140.2,0.02008,0.993907,"P13533 Q9BQG0 Q92522 P05114 P07305"
2510,5,0.3071,3.071,20.37,0.09184,0.952654,"Q86VW0 Q9NTX5 Q9BRQ8 Q8N129 Q9NYF0"
2511,3,0.3337,1.001,0.4061,0.1352,0.0404278,"Q16613 Q8N5X7 Q5TEJ8"
2512,4,0.3423,2.054,127.5,0.01493,0.903035,"P46776 Q5VTB9 Q8TF32 O75346"
2513,5,0.3111,3.111,49.90,0.04936,0.969949,"Q8N0Y2 Q9P0J7 P26022 Q96RD2 P14651"
2514,4,0.3037,1.822,11.21,0.08667,0.984809,"Q504T8 P63316 Q8NEV4 Q8WXR4"
2515,12,0.3004,19.83,416.4,0.04308,0.990313,"P16118 Q32P44 P31946 P27348 P63104 Q16877 Q6NUK4 Q6R327 Q6ZV73 O60825 Q16875 O94885"
2516,4,0.3544,2.126,52.20,0.03412,0.984809,"O14734 Q8NHZ8 Q8NBE8 Q6ZSR9"
2517,3,0.3441,1.032,9.878,0.06104,0.959572,"Q96I51 O43323 O75414"
2518,4,0.3262,1.957,102.1,0.01747,0.984809,"P10147 Q9NS84 Q9H488 Q8TE58"
2519,3,0.5241,1.572,0.9123,0.1853,0.0404278,"O75310 Q9BY64 P36537"
2520,5,0.3641,3.641,69.59,0.04374,0.969949,"Q8IYX3 P36915 Q9H6R7 O43252 Q14435"
2521,9,0.3251,11.70,96.75,0.09255,0.921148,"Q9NPJ4 P46109 Q9NPI6 Q96F86 Q8IU60 Q12796 Q6P2E9 Q8TAP8 Q06732"
2522,4,0.3928,2.357,0.6177,0.2147,0.0147005,"Q8N6C8 O75019 Q8N423 Q8NHL6"
2523,4,0.3370,2.022,25.75,0.05651,0.764757,"Q30KP8 Q9UBG0 A6H8M9 Q9UKP4"
2524,5,0.3116,3.116,30.63,0.07122,0.952654,"Q9H2S6 Q9NPE6 Q9BXK5 Q6P531 Q08629"
2525,6,0.3228,4.842,92.87,0.04413,0.594909,"Q9H2S6 Q5JX71 Q9BSE2 P23560 Q7Z7B8 Q96I45"
2526,6,0.3419,5.129,58.05,0.06822,0.967224,"Q9NR34 P40197 Q8N8J7 O75298 Q8N434 Q8N8Q8"
2527,5,0.3238,3.238,88.76,0.03175,0.798302,"Q9UMX0 Q14055 Q30KQ5 Q16538 Q5BKX6"
2528,6,0.3436,5.154,153.0,0.03029,0.984681,"Q8N456 Q8TAU3 Q9UC07 Q7Z6I5 O43559 Q5JXC2"
2529,4,0.3426,2.056,56.10,0.03107,0.764757,"O43623 P36508 Q6ISB3 Q9NZI5"
2530,8,0.3174,8.888,133.9,0.05598,0.948219,"Q14119 P14859 P15822 Q02446 P0C7A2 Q16656 Q8N0X2 P41970"
2531,5,0.3131,3.131,82.88,0.03261,0.894962,"Q7Z3K3 Q8N1W2 Q99541 Q9HB75 Q7Z6I5"
2532,3,0.3300,0.9899,6.332,0.07430,0.808633,"Q9Y343 Q96L94 Q6VY07"
2533,4,0.3135,1.881,46.16,0.03356,0.969699,"Q8IXB3 Q5SWH9 Q8NG98 Q16553"
2534,6,0.3147,4.721,112.9,0.03641,0.913257,"O95214 Q9Y584 O95807 Q9H6H4 Q01740 P31512"
2535,15,0.2693,28.28,396.1,0.06223,0.992802,"P11142 P03999 Q92598 Q9HAV7 P31948 P25685 Q99615 P38646 Q8TCY9 Q14190 Q13217 P34932 Q9UDY4 Q8N8M0 Q7L8A9"
2536,5,0.3096,3.096,173.5,0.01659,0.952654,"Q9UPY8 P28838 P22415 Q01851 P46977"
2537,6,0.3195,4.793,78.05,0.05054,0.935897,"Q13422 Q9C0D4 Q6ZSC3 Q9H5V7 Q9UKS7 Q96AX9"
2538,9,0.3101,11.16,128.7,0.07072,0.986362,"Q9NSA3 Q8N141 P35222 O00192 P19022 P55289 O14907 P26232 P55286"
2539,4,0.3030,1.818,30.13,0.04550,0.969699,"Q86WZ6 Q9NYL2 Q6ZN57 Q6AZW8"
2540,4,0.3579,2.148,31.28,0.05184,0.903035,"Q9UM44 Q9NV12 P20273 Q16553"
2541,5,0.3572,3.572,42.11,0.06415,0.969949,"P05162 Q9H190 Q15102 Q9Y224 P68402"
2542,7,0.3122,6.556,118.3,0.04721,0.992403,"A0A1B0GTZ2 Q8NCU1 Q8N5A5 Q5BKX8 A8MT33 Q9UIA0 O95447"
2543,4,0.3024,1.814,14.32,0.07517,0.903035,"Q6PIL6 Q6L9T8 Q9NS61 Q7Z5G4"
2544,8,0.3020,8.457,203.9,0.03704,0.996297,"Q3SY00 Q8NCU1 Q8NA61 Q8IYE0 A8MT33 O43307 Q9UIA0 O95447"
2545,4,0.3182,1.909,47.53,0.03324,0.903035,"Q3V5L5 Q96LW2 Q06418 Q4VC39"
2546,5,0.3523,3.523,25.50,0.09028,0.969949,"Q00535 Q00537 P09769 P46527 O94921"
2547,4,0.3129,1.877,34.58,0.04223,0.969699,"P22223 Q9Y5G3 Q8TAB3 Q8N394"
2548,7,0.3061,6.428,55.95,0.08416,0.937399,"Q6PII3 Q8N0U4 P19404 Q13188 Q9NS23 Q13043 P50749"
2549,16,0.2119,25.43,358.9,0.06108,0.993920,"Q8N9Q2 Q9BU76 Q8N9E0 Q96MF2 Q5HYN5 O75400 Q6ZUT1 Q9UK58 Q9UGI0 Q2KHN1 Q9H190 P35590 Q99877 A0A087X1G2 Q8IZP1 Q6IPX1"
2550,5,0.3472,3.472,82.51,0.03618,0.981643,"P05121 O43765 Q9HCQ7 Q6E0U4 Q9UBC7"
2551,5,0.3488,3.488,82.32,0.03641,0.981643,"P05121 O43765 P55291 Q6E0U4 Q9UBC7"
2552,5,0.3404,3.404,89.05,0.03322,0.734565,"Q9UMX0 Q30KQ5 Q16538 Q8WWW0 Q5BKX6"
2553,5,0.3020,3.020,8.873,0.1379,0.582734,"Q14749 P31213 Q14331 Q6NT46 Q9UN88"
2554,4,0.3441,2.064,28.54,0.05348,0.154712,"Q13451 O15197 Q6PHR2 Q8NG66"
2555,14,0.3161,28.77,248.9,0.09412,0.997959,"Q9BUG6 O95863 Q9P2K3 Q9UBW7 Q5VZL5 Q14687 Q9NP66 P02489 Q9UKL0 Q9P0W2 Q969W1 P0DPD8 Q8IZ40 Q15198"
2556,4,0.3071,1.843,28.63,0.04789,0.843839,"P13500 P36021 P15692 Q96H72"
2557,4,0.3059,1.836,27.39,0.04931,0.903035,"P57739 P54852 Q9P0V8 Q8WVN6"
2558,5,0.3549,3.549,19.58,0.1071,0.851865,"Q53QW1 O95563 O60830 Q5TGZ0 Q92523"
2559,8,0.3130,8.763,169.3,0.04516,0.994959,"P59942 Q13515 Q7Z3H0 Q8N6Y0 Q00994 Q86UD0 P18848 Q96M95"
2560,90,0.3001,1202,5503,0.1746,0.967190,"Q13586 P50402 Q9Y6I9 Q9Y385 Q14318 P78310 Q8N144 Q96RD7 P20338 Q8WXH0 Q9H2F3 O00124 Q8N5G2 Q9P2W7 Q9H8H3 P42166 Q9H6L5 Q99442 P51648 P49069 Q9BUN8 Q99640 Q86Y07 O14681 Q8NBQ5 Q8N511 Q9BZF1 P04844 Q9NR77 Q96AG4 P20700 Q9H3N1 Q9P246 Q9Y2U8 Q14739 Q9H089 Q16799 Q96S66 P49257 O15173 Q92575 Q8TCJ2 Q12846 P05556 Q96RQ1 Q9BTX1 Q969X5 P51572 P11712 Q00765 P04843 P43307 O14983 P18031 O00264 Q07065 Q15738 Q5HYI8 Q86XL3 Q9UBM7 Q96CS3 Q96A33 Q8TCT9 Q99943 P08240 Q86UL3 P16435 Q8WXF7 Q8NFQ8 O43402 O75915 Q9UGP8 Q9HCU5 Q92543 Q5VV42 Q8IWB9 Q9HCE9 Q96HY6 Q96SK2 Q8WUX9 Q9Y679 O60858 O95197 O95573 Q8TEY7 Q9NXE4 P00167 Q96JB5 P84157 Q8NF37"
2561,5,0.3032,3.032,33.09,0.06574,0.851865,"P31751 P41240 P31749 P42685 P16885"
