Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
2635,5,0.3011,3.011,78.18,0.03302,0.993907,"Q4V328 Q9BV47 Q15139 O94806 Q9BZL6"
2636,4,0.3520,2.112,95.08,0.02008,0.903035,"Q96E93 P26715 Q14964 P56817"
2637,16,0.3080,36.96,254.9,0.1141,0.999959,"Q9H2C0 Q6KB66 O43790 Q14CN4 P35900 Q16352 P07197 P07196 P17661 P08779 P02533 P13646 Q14532 Q9H7C4 Q9C075 P08729"
2638,5,0.3133,3.133,33.53,0.06713,0.952654,"P35609 Q8IY33 Q9H987 P12814 Q9Y2K3"
2639,4,0.3475,2.085,63.32,0.02841,0.984809,"Q9H8W4 Q8TAV5 Q9P2Z0 Q86UL8"
2640,6,0.3033,4.549,61.48,0.05830,0.655540,"Q6NTF9 Q9UHD4 Q9Y3Q0 P60602 Q8WV93 Q9P0J6"
2641,5,0.3847,3.847,51.61,0.05878,0.969949,"Q9H165 Q9C0K0 Q9NYL2 Q6AZW8 Q8WUU4"
2642,6,0.3094,4.641,260.8,0.01673,0.984681,"Q13561 Q9UJX6 Q9Y4F5 Q86UW6 P78312 Q9H799"
2643,6,0.3331,4.996,37.11,0.09233,0.287587,"O15547 Q5TYW1 Q9UDY4 O75953 Q3MJ13 Q86W28"
2644,4,0.3039,1.824,39.18,0.03721,0.557383,"Q9NWT6 Q8TES7 Q8WXD9 Q96NS5"
2645,81,0.2853,924.3,5058,0.1504,0.997995,"Q13586 P50402 Q9HBM0 Q14318 P78310 Q8N144 Q96RD7 P20338 P51151 Q9H2F3 Q9HDC5 O95292 Q9P2W7 Q9NYP7 Q9H8H3 P42166 O95210 Q99442 P49069 Q9P0L0 Q8TAA9 Q9BUN8 Q99640 Q8NBQ5 Q9BZF1 O75787 P04844 Q9NR77 P20700 Q9HC62 O75410 Q9Y2U8 Q9H089 Q5JTV8 Q96S66 Q15042 P49257 Q92575 Q8TCJ2 Q12846 Q96RQ1 Q9BTX1 Q969X5 P51572 Q00765 P04843 P43307 O14983 O00264 Q07065 Q15738 Q5HYI8 Q86XL3 Q8TCT9 P08240 Q9H3P7 Q8WVM8 Q86UL3 P16435 Q8WXF7 Q8NFQ8 Q07960 Q9NZJ5 Q9UGP8 Q9H2M9 Q9HCU5 Q9ULE6 Q5VV42 Q9HAD4 Q8IWB9 Q96HY6 Q96SK2 Q8WUX9 Q86UE4 Q9Y679 Q8TEY7 Q9NXE4 P00167 Q9H2J7 P84157 Q5VWJ9"
2646,7,0.3067,6.440,150.2,0.03775,0.972358,"Q9UDW3 P62736 Q562R1 Q9NYW3 Q8IVF7 Q8NHS9 P10828"
2647,5,0.3135,3.135,30.36,0.07209,0.969949,"O15315 P56559 A8K4G0 O43543 Q86UA6"
2648,7,0.3432,7.207,76.15,0.07403,0.951651,"O00401 Q8TF74 O43516 P16333 A6NH52 P42768 A6NGB9"
2649,4,0.3380,2.028,39.38,0.04104,0.943824,"Q8IUF8 Q96E40 Q9Y651 P48431"
2650,4,0.3207,1.924,18.99,0.06656,0.943824,"Q6UX06 Q9HBJ8 Q9NXS2 Q6DKI7"
2651,4,0.3143,1.886,44.72,0.03454,0.984809,"Q8WVF5 Q8TAV5 Q5JVL4 P16083"
2652,9,0.3089,11.12,101.4,0.08517,0.986362,"Q9NSD9 P41252 Q06210 A2RTX5 P41250 P49588 P26639 Q9NY74 Q8N8A8"
2653,4,0.3197,1.918,17.60,0.06970,0.992931,"P51911 Q9Y2M2 Q00688 P27144"
2654,7,0.3140,6.595,60.03,0.08179,0.951651,"Q969U7 Q8N5H3 O95456 P68402 Q96M27 O15105 Q6RVD6"
2655,4,0.3235,1.941,28.00,0.05115,0.442617,"Q13263 P51508 P17031 Q06732"
2656,11,0.2592,14.26,270.4,0.04648,0.987213,"P13667 Q8NBS9 Q8NBJ5 O43852 Q15084 Q96L12 Q6P179 Q8IXB1 Q13217 Q14165 Q9Y2D2"
2657,5,0.3138,3.138,89.47,0.03058,0.981643,"Q8TBB6 Q9BQB6 Q96TC7 P0C7P4 Q8NBU5"
2658,4,0.3106,1.863,36.51,0.04018,0.943824,"Q01453 O15554 Q9GZW8 P56856"
2659,5,0.3397,3.397,45.54,0.05763,0.989214,"Q6I9Y2 Q13769 Q96J01 Q86W42 B0I1T2"
2660,8,0.3009,8.425,90.18,0.07351,0.988026,"Q3B8N2 Q6DKI2 Q9UP95 O15439 Q9UHW9 Q8NGN2 Q8NGK6 Q8N5U1"
2661,7,0.3128,6.569,107.8,0.05117,0.996355,"Q9Y2U8 P84022 Q15796 Q13485 O15198 P09172 Q9UM73"
2662,4,0.3055,1.833,31.68,0.04416,0.969699,"Q9UBE8 Q9H6R7 Q5U5X8 P30679"
2663,5,0.3157,3.157,45.76,0.05358,0.969949,"Q9H1C4 O14843 Q96B49 P36021 Q96H72"
2664,3,0.3407,1.022,9.427,0.06215,0.959572,"Q99767 Q9NVW2 Q8N7X4"
2665,3,0.4006,1.202,2.832,0.1198,0.668740,"Q9UH77 Q6TDP4 P07585"
2666,5,0.3029,3.029,40.36,0.05674,0.969949,"Q9NZ09 Q9UK41 Q5VVX9 Q8NEZ2 O60303"
2667,4,0.3535,2.121,10.52,0.1028,0.903035,"Q8IUR6 Q14451 Q8IWV1 O60519"
2668,3,0.4258,1.277,5.724,0.09825,0.668740,"Q9H4E5 Q9BYG4 O75914"
2669,4,0.3304,1.982,84.40,0.02100,0.984809,"P04271 Q9H611 O43524 P98177"
2670,4,0.3527,2.116,52.56,0.03376,0.984809,"Q8IUR6 Q9BSU3 Q8WYP3 Q9UGM6"
2671,5,0.3555,3.555,25.08,0.09200,0.952654,"Q96EF0 Q9Y216 Q96QG7 Q13614 Q969Q4"
2672,12,0.3119,20.59,107.9,0.1350,0.990313,"Q9HC35 Q9BVA1 Q9BTW9 P25445 Q13885 P68371 P04350 O00423 Q13938 A6NNZ2 P20231 P0DPH8"
2673,4,0.3460,2.076,68.04,0.02658,0.764757,"P36873 Q6ZSY5 Q7Z5Y7 Q6PJW8"
2674,15,0.3098,32.53,172.7,0.1383,0.999547,"P36969 P68106 P49773 Q01469 P62942 Q01995 P26885 P18669 P23284 P06733 P09104 P13929 P15121 P05413 P42126"
2675,4,0.3773,2.264,14.15,0.09273,0.442617,"Q14767 Q96JF6 O75437 O43361"
2676,11,0.3013,16.57,234.5,0.06069,0.996452,"P63208 Q8N5M4 Q13616 Q9UKT8 P62877 Q6P3S6 Q5XUX0 Q6PIJ6 O94952 Q8NFZ0 Q9H469"
2677,4,0.3074,1.844,58.28,0.02707,0.984809,"P05981 Q8N158 Q9H336 Q9NPG1"
2678,5,0.3479,3.479,143.8,0.02211,0.338052,"P46776 Q5VTB9 Q3BBV0 O75346 Q3BBV2"
2679,5,0.3133,3.133,29.57,0.07337,0.582734,"P0DPH7 Q8N9Z0 Q13093 Q9UBP8 Q6ZQR2"
2680,4,0.3296,1.977,27.83,0.05230,0.442617,"Q13263 P17031 Q14586 Q06732"
2681,8,0.3004,8.411,298.7,0.02603,0.958439,"P11142 O95429 Q96MN9 P54652 Q96T58 Q8TCY9 Q8NFA2 Q9H6K1"
2682,4,0.3073,1.844,11.31,0.08716,0.903035,"Q5XKR4 O43924 O95936 Q9NRR6"
2683,5,0.3120,3.120,28.86,0.07434,0.894962,"Q16654 Q15119 Q15120 Q9BS92 Q9BXW7"
2684,3,0.5706,1.712,1.259,0.1908,0.0952151,"O75310 Q9BY64 P36537"
2685,6,0.3191,4.786,37.36,0.08839,0.344460,"O15547 Q9UDY4 O75953 Q3MJ13 Q86W28 P51854"
2686,3,0.4228,1.268,3.147,0.1218,0.808633,"Q9NX78 P33260 P33261"
2687,7,0.3039,6.381,64.98,0.07475,0.979543,"P12883 P13535 Q9Y623 Q03112 Q9BRY0 P05976 Q9H1U4"
2688,6,0.3655,5.483,76.64,0.05825,0.977336,"Q5T7B8 O43303 O60308 Q8IW35 Q86VV4 Q8TBZ2"
2689,5,0.3435,3.435,48.20,0.05572,0.928164,"Q9UPT8 Q96QC0 Q6MZZ7 Q6ZNG2 Q8IY85"
2690,5,0.3002,3.002,100.8,0.02638,0.148135,"Q5JX71 Q9H3T2 O75711 P23560 Q7Z7B8"
2691,4,0.3498,2.099,65.14,0.02790,0.843839,"Q9UMX0 Q14055 Q16538 Q8WWW0"
2692,4,0.3183,1.910,52.19,0.03076,0.943824,"Q9Y2P5 O95487 Q13507 Q9BVL4"
2693,7,0.3244,6.812,44.65,0.1041,0.920068,"P69905 P22003 P68871 Q5VWW1 O43157 P02100 Q96MD7"
2694,4,0.3145,1.887,23.01,0.05735,0.843839,"Q6UWF3 Q16849 Q96ER9 O94851"
2695,5,0.3229,3.229,73.67,0.03716,0.993907,"Q8N456 Q7Z6I5 O43559 Q6IA69 A0A0U1RQF7"
2696,7,0.3121,6.555,146.7,0.03918,0.992403,"P02585 Q7Z3K3 Q2QGD7 Q8N1W2 Q96B54 Q8WVE6 Q96JM3"
2697,4,0.3227,1.936,102.5,0.01721,0.969699,"Q9NUH8 P54315 Q8TB36 Q9Y584"
2698,15,0.3085,32.39,197.1,0.1248,0.932309,"Q9NVR5 P51674 O00165 Q9UHK0 Q16854 P62760 Q12860 Q9NVT9 P42262 Q92777 P17600 P20648 Q99880 P22676 P32004"
2699,3,0.3592,1.078,7.116,0.07592,0.808633,"Q96FX2 Q9NZS9 Q9UGK8"
2700,31,0.3000,139.5,1263,0.09524,1.00000,"Q06455 Q3LI67 Q3LI64 Q9Y2Y4 Q8IUC1 Q03989 Q14847 Q7Z6R9 Q3LI70 Q9NRY6 Q3LI76 Q3LI66 Q93062 A1KXE4 Q5BKX5 A8MV65 P0CG21 P78337 Q9Y4B4 Q96M29 Q99932 Q9ULV5 Q15915 Q96S42 Q3V5L5 Q3SYF9 Q9BQY4 O95231 Q6PEX3 Q53HV7 P26651"
2701,5,0.3756,3.756,52.26,0.05689,0.981643,"Q9H165 Q86WZ6 Q9C0K0 Q9NYL2 Q8WUU4"
2702,9,0.3073,11.06,141.0,0.06507,0.998216,"Q9NV12 A2RU14 Q96HJ5 Q96CE8 Q9BZL3 P20273 O00501 Q6ZP80 Q96BI3"
2703,4,0.3013,1.808,19.12,0.06250,0.943824,"P04424 O75382 Q9Y2H5 Q9H832"
2704,6,0.3054,4.581,219.2,0.01943,0.989880,"Q9NQL9 Q5JR59 P54259 Q6ZT89 Q9NS75 Q76G19"
2705,4,0.3472,2.083,93.16,0.02018,0.969699,"Q3SY00 O43307 Q8N1D5 Q9H3L0"
2706,7,0.3180,6.679,168.4,0.03531,0.992403,"P10827 Q8ND83 Q14008 O75410 O95359 Q8TBY8 P55771"
2707,4,0.3056,1.833,42.03,0.03535,0.969699,"Q6DKK2 Q9UQ07 Q5JTJ3 P30085"
2708,4,0.3500,2.100,56.12,0.03171,0.903035,"Q08AM6 A6NFU0 Q6RSH7 Q8NHW6"
2709,7,0.3007,6.314,59.92,0.07869,0.979543,"P20226 P12830 Q9Y6N8 Q8NDA8 Q13627 Q96FZ7 Q6SJ96"
2710,7,0.3501,7.352,51.85,0.1004,0.951651,"Q8N0U4 P19404 Q13188 Q9NS23 Q13043 Q9HC96 P46821"
2711,5,0.3373,3.373,157.3,0.01977,0.969949,"Q15654 Q8IWZ3 P35590 Q8TAY7 P17481"
2712,4,0.3580,2.148,58.50,0.03129,0.969699,"O43765 Q9HCQ7 P55291 P48723"
2713,5,0.3118,3.118,55.34,0.04555,0.969949,"Q9NV92 Q9BT67 Q9UHM6 Q9UBU6 Q9H6L2"
2714,4,0.3454,2.073,51.19,0.03383,0.557383,"Q8IXB3 Q6GMV3 Q8NG98 Q6UWU4"
2715,8,0.3260,9.129,166.0,0.04777,0.996297,"Q3LHN2 O75593 Q16633 A8MTQ0 O60548 O14770 Q3MIV0 Q9H310"
2716,7,0.3134,6.582,171.2,0.03432,0.992403,"Q9H008 Q7Z3S9 P0DPK4 Q9HB63 P49247 Q8IUH8 P01834"
2717,4,0.3034,1.820,31.14,0.04444,0.843839,"Q9UI14 O95873 Q9Y5X0 O15197"
2718,4,0.3293,1.976,34.60,0.04433,0.943824,"P57739 P54852 Q99795 Q9P0V8"
2719,5,0.3011,3.011,48.47,0.04897,0.952654,"Q9UKL0 Q9Y6X4 Q01538 Q9UKL3 Q96EK2"
2720,4,0.3035,1.821,49.98,0.03045,0.667497,"Q8TAP6 Q8TEB7 O75398 Q9H5P4"
2721,4,0.3456,2.073,14.27,0.08516,0.969699,"Q5SW96 Q6ZVH7 Q8NDX1 P13378"
2722,6,0.3436,5.154,41.53,0.08783,0.885117,"A6NI15 Q6XD76 Q9Y2G3 Q02363 P47928 O14645"
2723,6,0.3108,4.662,60.86,0.06013,0.594909,"Q6NTF9 Q9UHD4 Q9Y3Q0 P60602 Q8WV93 P35523"
2724,7,0.3077,6.461,152.7,0.03732,0.992403,"Q9UJW9 Q8N7U7 Q6IPU0 Q8N6Y0 O94868 Q96M95 Q8NEH6"
2725,64,0.3015,607.9,3810,0.1337,0.999465,"Q13586 P50402 Q14318 Q8N144 Q9H2F3 O00124 Q9P2W7 Q9NYP7 Q9H8H3 P42166 Q99442 P49069 Q8TAA9 Q9BUN8 Q99640 Q8NBQ5 P04844 Q9NR77 P20700 Q9HC62 Q9H089 Q5JTV8 Q96S66 Q15042 P49257 Q92575 Q8TCJ2 O75844 Q96RQ1 Q969X5 P51572 Q00765 P04843 P43307 O00264 Q07065 Q15738 Q5HYI8 Q86XL3 Q8TCT9 Q99943 P08240 Q9H3P7 Q8WVM8 Q86UL3 P16435 Q8WXF7 Q07960 Q9UGP8 Q9H2M9 Q9HCU5 Q92543 Q9Y2G8 Q5VV42 Q9HAD4 Q8IWB9 Q96HY6 Q96SK2 Q8WUX9 Q86UE4 Q9Y679 Q9NXE4 P00167 P84157"
2726,7,0.3079,6.466,33.44,0.1199,0.649261,"O15217 Q7RTV2 Q92502 Q8NB46 P09210 P08263 Q16772"
2727,58,0.3001,496.0,3536,0.1196,0.999694,"Q13586 P50402 Q9H2F3 O95292 Q9P2W7 Q9NYP7 Q9H8H3 P42166 Q99442 P49069 Q9BUN8 Q99640 Q8NBQ5 P04844 Q9NR77 P20700 Q9HC62 Q7KZF4 Q9H089 Q96S66 Q15042 P49257 Q92575 Q8TCJ2 Q96RQ1 P51572 Q00765 P04843 P43307 O00264 Q07065 Q15738 Q5HYI8 Q9Y6X4 Q86XL3 Q5VW38 Q8TCT9 P08240 Q9H3P7 Q8WVM8 Q86UL3 P16435 Q8WXF7 Q07960 Q9UGP8 Q9H2M9 Q9HCU5 Q5VV42 Q8IWB9 Q96HY6 Q86UE4 Q9Y679 Q8TEY7 Q9NXE4 P00167 P84157 Q86VZ5 Q96EX1"
2728,4,0.3010,1.806,21.72,0.05729,0.667497,"Q9BXT2 Q99624 Q7Z7B1 Q9H920"
2729,6,0.3367,5.050,42.64,0.08461,0.953652,"P54284 Q8N350 Q99502 Q02641 Q08289 Q5R3K3"
2730,8,0.3004,8.411,169.1,0.04346,0.988026,"Q7Z699 Q96MH2 Q99081 Q8N720 Q96RJ6 Q8NFT6 Q8WVJ9 O43699"
2731,5,0.3013,3.013,61.37,0.04050,0.952654,"O43765 P55291 P48723 Q6E0U4 Q9NSA1"
2732,4,0.3218,1.931,45.00,0.03515,0.442617,"O00214 Q9BS91 Q8TCT8 Q7Z2H8"
2733,5,0.3134,3.134,44.61,0.05428,0.851865,"P50452 O76039 P42574 Q9H993 Q9H4Q4"
2734,3,0.3938,1.181,1.184,0.1412,0.191367,"Q8IYP9 P35321 Q8NBF1"
2735,4,0.3000,1.800,27.84,0.04783,0.557383,"Q13263 P17039 P17031 Q06732"
2736,6,0.3340,5.010,61.59,0.06374,0.998474,"Q9BR76 Q8TC44 Q8NBT0 P31146 Q6QEF8 A6ND91"
2737,4,0.3556,2.133,24.97,0.06078,0.764757,"O43681 Q9UJ90 P10451 Q8WWG9"
2738,5,0.3383,3.383,15.46,0.1173,0.851865,"Q96EY9 Q9BVL4 Q9NR23 Q9NTU4 Q8IXQ9"
2739,4,0.3525,2.115,29.15,0.05386,0.667497,"P62508 Q9BZE7 Q86WA6 Q8N0T1"
2740,7,0.3124,6.561,106.5,0.05165,0.649261,"Q8WWZ8 O75690 Q5T754 Q9UGL9 P08686 Q8IUB2 Q6ZMJ4"
2741,6,0.3260,4.889,42.18,0.08278,0.913257,"P55957 Q9P267 Q92560 Q76L83 Q8IXJ9 Q9C0F0"
2742,8,0.3154,8.830,63.00,0.1005,0.994959,"Q04206 P19838 Q00653 P25963 Q15653 Q01201 O00221 P0DPF5"
2743,4,0.3151,1.891,30.73,0.04655,0.984809,"P19174 Q8N6N2 Q9H7P6 Q717R9"
2744,9,0.3002,10.81,101.3,0.08306,0.978870,"Q9BWN1 Q13362 P62714 Q9NUC0 P30154 P63151 Q5BJD5 Q9H0K1 Q9Y2T4"
2745,9,0.3125,11.25,100.0,0.08702,0.968155,"Q9NYJ8 O43318 Q15750 Q9Y6C2 Q12765 Q8N5C8 Q9NTW7 Q7Z442 P69849"
2746,7,0.3042,6.389,42.38,0.1018,0.738548,"P69905 P68871 Q5VWW1 O43157 P02100 Q01954 Q9HBW0"
2747,10,0.3058,13.76,131.5,0.08325,0.515075,"Q9Y5X3 Q9UNH7 Q13596 O60749 Q86XE0 Q9NR64 Q8WUY3 Q8WX77 P55017 P16452"
2748,4,0.3057,1.834,17.90,0.06612,0.943824,"P07205 Q9UHH9 P03372 Q8N9W8"
2749,4,0.3064,1.838,26.86,0.05009,0.764757,"O60361 Q16690 Q8NCR9 Q8IVU9"
2750,9,0.3052,10.99,88.40,0.09360,0.991441,"P12883 P11055 P13535 Q04726 Q15475 Q9Y623 Q9GZN7 Q9BRY0 Q96IW2"
2751,7,0.3161,6.638,182.4,0.03269,0.992403,"Q8N7C3 O76015 Q9H3R5 Q8IYE0 P18847 Q4G0X9 O15083"
2752,6,0.3102,4.653,27.17,0.1062,0.913257,"Q13188 Q9NS23 Q13043 Q6ZTQ3 Q9HC96 P46821"
2753,4,0.3188,1.913,14.74,0.07759,0.903035,"Q00535 Q14094 Q5MJ70 Q6ZMN8"
2754,4,0.3130,1.878,41.73,0.03639,0.969699,"Q96BY2 Q8IZT6 Q13401 Q7Z6W7"
2755,4,0.3305,1.983,44.76,0.03622,0.984809,"Q14574 Q3MIR4 Q96JP9 Q2VWP7"
2756,25,0.2642,79.27,297.0,0.1860,0.899836,"Q07021 P22749 Q99988 Q9Y3A0 Q4G1C9 P62699 Q969N2 Q8IUR7 Q9H7D7 Q9UL63 Q7L5Y9 Q9H871 Q6VN20 Q8IVV7 Q96S59 Q9Y581 O14960 Q9Y2Y8 Q9NWU2 P01275 P13385 Q9GZT5 Q96HF1 P45452 Q8NEE8"
2757,5,0.3067,3.067,40.41,0.05735,0.928164,"P48729 A1A519 Q12968 Q8N752 Q9H9R9"
2758,4,0.3357,2.014,24.44,0.05846,0.943824,"Q9UI30 Q9BV44 Q96CX3 Q9NRN9"
2759,5,0.3785,3.785,15.25,0.1304,0.798302,"Q5TFG8 P19793 Q8WTX7 Q8NGK3 A6NHX0"
2760,4,0.3035,1.821,36.02,0.03973,0.557383,"Q5VWX1 Q9NXZ2 P55318 Q86TM3"
2761,6,0.3030,4.545,75.22,0.04953,0.913257,"Q71U36 Q8N4U5 P0DPH7 Q8N9Z0 P20718 Q13015"
2762,4,0.3011,1.807,24.90,0.05205,0.943824,"P23468 O75144 P22309 Q8NFM7"
2763,8,0.3169,8.874,117.1,0.06249,0.994959,"O43824 Q9NSE4 P22570 Q9Y2Z2 P58557 Q96FC9 P02144 P49746"
2764,28,0.4140,156.5,365.1,0.2709,0.548907,"O95602 Q9BT43 P19388 Q9BUI4 P61218 Q9HCN4 P36954 Q9UHW5 P62875 O75575 P53803 P52434 Q9Y2Y1 P0DPB6 P0DPB5 Q9Y535 Q9H9Y6 O14802 Q9NVU0 Q9NW08 P05423 Q9NYV6 O15318 Q9H1D9 Q9P1U0 Q3B726 Q9H063 P06401"
2765,7,0.3198,6.716,44.11,0.1036,0.899332,"P69905 P68871 Q5VWW1 O43157 P02100 Q96MD7 P14920"
2766,5,0.3136,3.136,28.85,0.07469,0.969949,"Q13432 Q96QS6 A6NIH7 P11801 Q717R9"
2767,23,0.2437,61.66,305.3,0.1493,0.873356,"P50990 Q99832 Q92526 P40227 P17987 P48643 Q5T6F0 P57775 O00628 P04350 A6NHL2 Q5VU57 Q9Y5Z7 Q9H2J4 Q8N0Y7 Q8IYD2 Q5XUX1 Q9NRH3 Q8IXV7 Q02318 Q16518 Q9UJT1 A6NCF5"
2768,4,0.3140,1.884,15.91,0.07305,0.667497,"Q96DR8 Q5J8M3 Q9Y585 P30953"
2769,9,0.3049,10.98,174.6,0.05392,0.982965,"P36873 P62136 Q8N350 Q96S65 Q15834 Q96MX6 Q9UQ13 O14990 Q9UPR0"
2770,11,0.2728,15.01,174.2,0.07104,0.967014,"Q4KMQ1 Q9HCD6 P36873 P62136 Q96S65 Q8WUF5 Q15435 P41236 Q9H175 Q9UPR0 Q9GZN8"
2771,4,0.3278,1.967,39.16,0.04003,0.903035,"Q14493 Q709F0 Q6V702 P22736"
2772,5,0.3118,3.118,71.17,0.03700,0.928164,"P29400 Q8TB40 Q08380 Q96EP9 P0CW18"
2773,4,0.3419,2.051,17.19,0.07529,0.969699,"P29353 P98077 P01178 Q8WZ73"
2774,6,0.3031,4.546,26.94,0.1046,0.851023,"Q08AH1 O43663 Q86VW1 Q96PP8 O96018 P78552"
2775,14,0.3001,27.31,424.7,0.05689,0.999297,"P11142 P54652 Q96G74 Q92598 Q9HAV7 P31948 P25685 Q99615 P38646 Q8TCY9 P34932 Q9UDY4 Q8NFA2 Q9HCQ5"
2776,5,0.3109,3.109,17.49,0.1016,0.851865,"Q9Y5G8 Q9Y5G6 Q9Y5G7 P02795 Q9Y5H3"
2777,6,0.3069,4.603,66.51,0.05538,0.984681,"Q6UXM1 O94898 Q8NDV1 Q96JA1 Q15165 P40933"
2778,4,0.3045,1.827,13.90,0.07700,0.557383,"Q00534 Q14094 Q8N5C1 Q86YR7"
2779,4,0.3194,1.917,73.58,0.02295,0.903035,"P09382 Q92854 Q9ULK0 Q12866"
2780,4,0.3022,1.813,27.21,0.04897,0.943824,"Q8TAY7 P17481 Q9BR61 P41002"
2781,85,0.3006,1073,6104,0.1460,0.987780,"Q13586 P50402 Q6NTF9 O15400 Q14318 P78310 P17302 Q8N144 Q9UQV4 P62491 P20338 P51148 P51151 Q9H2F3 O95292 Q9P2W7 Q9NYP7 Q9H8H3 P42166 O95210 Q99442 P49069 Q5T8D3 Q9P0L0 Q8TAA9 Q9BUN8 Q99640 Q8NBQ5 Q9BZF1 P04844 Q9NR77 P20700 Q9HC62 O75410 Q9Y2U8 Q9H089 Q5JTV8 Q8TEV9 Q9BXB4 Q96S66 Q15042 P49257 Q92575 Q8TCJ2 Q12846 Q96RQ1 Q7Z434 Q9BTX1 Q969X5 P51572 Q00765 P04843 P43307 O14983 O60503 P18031 O00264 Q07065 Q15738 Q14573 Q5HYI8 Q86XL3 P08240 Q9H3P7 Q8WVM8 Q86UL3 P16435 Q8WXF7 Q07960 O15498 Q9UGP8 Q9H2M9 Q9HCU5 Q5VV42 Q9HAD4 Q8IWB9 Q96HY6 Q96SK2 Q8WUX9 Q9Y679 Q8TEY7 Q9NXE4 Q9H2J7 P84157 Q70CQ3"
2782,3,0.4686,1.406,1.171,0.1639,0.0404278,"Q9UL51 Q9P1Z3 Q9Y3Q4"
2783,8,0.3040,8.513,36.13,0.1404,0.813985,"O75157 Q15714 Q99576 Q9UHY1 Q9H013 Q5VWW1 Q9UKQ9 O14511"
2784,6,0.3060,4.589,35.57,0.08799,0.531907,"P04279 Q02383 Q5W0U4 Q6ZV77 Q9Y226 Q7RTM1"
2785,4,0.3463,2.078,20.98,0.06691,0.903035,"P04040 P08861 O15382 Q9BYF1"
2786,13,0.2629,20.51,463.0,0.04026,0.916915,"P31946 P27348 P63104 Q9Y4H2 Q53ET0 Q08495 Q86X27 Q12778 P30307 Q6UUV9 O43524 Q6P0Q8 A4D2P6"
2787,23,0.3039,76.88,959.7,0.07102,0.700994,"Q96GV9 Q32P44 P61981 Q04917 P31946 P27348 P63104 Q9Y4H2 Q15032 Q53ET0 Q96NE9 Q7L8J4 Q9GZV5 Q86X27 Q7Z6B7 P19484 Q12778 P30307 Q6UUV9 Q5SQI0 O43524 Q2KHR2 P35568"
2788,4,0.3402,2.041,45.47,0.03677,0.984809,"P25090 Q8NDZ6 Q8TDW0 Q7Z3F1"
2789,4,0.3179,1.907,51.43,0.03110,0.969699,"P53350 Q8TAP9 Q9UK59 O60359"
2790,4,0.3747,2.248,14.28,0.09166,0.442617,"Q14767 O75437 Q8N823 O43361"
2791,20,0.3007,57.13,509.8,0.09413,0.997840,"Q8IYL3 Q9Y5B9 Q01831 P49916 P18887 O75367 P17096 P12956 P0C0S8 Q96A08 P06746 P04908 P05114 Q8N6T7 Q8IW19 Q9NUW8 Q9UGN5 Q7Z2G1 O00479 Q13434"
2792,4,0.3012,1.807,15.16,0.07238,0.764757,"Q6PCB8 Q8NCK7 Q96DT0 Q6IMI4"
2793,8,0.3012,8.432,168.0,0.04383,0.984338,"Q08431 Q9Y5Y6 O14672 Q03167 Q9BYE2 Q9H4F1 Q8N158 Q9Y6L7"
2794,6,0.3179,4.769,63.43,0.05947,0.984681,"P05198 P41091 Q9NVM4 P20042 Q5T9A4 O75794"
2795,4,0.3061,1.836,25.88,0.05142,0.764757,"Q92870 Q8IUA0 P51693 O95389"
2796,9,0.3053,10.99,85.51,0.09600,0.996903,"Q9NYF3 P61962 Q8WXX7 Q9HCM7 Q96PS1 Q9Y463 Q13627 O60299 Q53LP3"
2797,4,0.3002,1.801,18.50,0.06365,0.903035,"Q16445 Q9H819 P28472 P22888"
2798,8,0.3039,8.510,32.84,0.1484,0.840787,"Q9Y5H6 Q9Y5I2 Q9Y5H5 Q9UN74 Q9H158 Q9UN75 Q9Y5I1 Q9Y5H9"
2799,6,0.3054,4.581,59.95,0.05986,0.984681,"P0DPA2 Q86SJ6 O15198 Q14515 Q6WQI6 Q0VFZ6"
2800,5,0.3045,3.045,57.80,0.04297,0.981643,"Q04844 Q8WXA8 Q9Y287 Q9UK28 Q8NE00"
2801,3,0.5875,1.762,0.4361,0.2150,0.0382613,"Q14123 P54750 Q01064"
2802,5,0.3015,3.015,101.3,0.02637,0.148135,"Q5JX71 Q9H3T2 O75711 Q86WK9 Q7Z7B8"
2803,4,0.3147,1.888,65.57,0.02502,0.969699,"A8MRT5 O15235 Q99661 Q9UIS9"
2804,5,0.3280,3.280,77.41,0.03616,0.928164,"A1E959 Q9HC24 Q9Y458 O95231 Q6RSH7"
2805,4,0.3159,1.895,62.02,0.02636,0.903035,"Q9BUD6 Q9H8W4 Q8TAV5 Q86UL8"
2806,13,0.3048,23.77,179.6,0.1036,0.987978,"Q92569 O00329 Q96LK8 P37173 Q8TDQ0 O00459 P27986 P42338 O14654 P42336 Q9NZU1 Q9NZ94 P47901"
2807,21,0.2279,47.86,709.9,0.05985,0.964969,"Q96KQ7 Q9UER7 Q13185 P83916 O43463 P45973 Q8ND82 P23497 Q6N043 Q9H5I1 Q96JM2 Q6IQ32 Q9H9B1 Q9H582 Q6VMQ6 Q6P1R3 Q3ZCX4 Q8N8J6 Q96NI8 Q15047 Q9Y6F7"
2808,23,0.2557,64.70,892.2,0.06451,0.999829,"O14929 Q96KM6 Q13111 Q9H165 Q9Y294 P38432 P62805 Q13112 P84243 P28370 Q6ZU65 Q9NYT6 P49321 P54198 Q14207 Q16576 P50219 P31276 Q9NPG3 Q14566 Q09028 Q9Y6J0 Q9NVP2"
