2,mean.cos.sim
Q13283Q9H9Y6,0.5814664
Q13283Q9H9Z2,0.73287344
Q13283Q9HA38,0.5815303
Q13283Q9HA47,0.23818025
Q13283Q9HA64,0.1610244
Q13283Q9HA65,0.3959853
Q13283Q9HA77,0.11330161
Q13283Q9HA82,0.015080677
Q13283Q9HA92,0.1426163
Q13283Q9HAB3,0.021644428
Q13283Q9HAB8,0.1933412
Q13283Q9HAC7,0.38866895
Q13283Q9HAC8,0.40417343
Q13283Q9HAD4,0.42742372
Q13283Q9HAE3,0.5188371
Q13283Q9HAF1,0.5146134
Q13283Q9HAH1,0.27749825
Q13283Q9HAH7,0.5821668
Q13283Q9HAI6,0.0027199304
Q13283Q9HAJ7,0.40010852
Q13283Q9HAK2,0.525375
Q13283Q9HAN9,0.6319172
Q13283Q9HAP2,0.54757917
Q13283Q9HAP6,0.43906665
Q13283Q9HAQ2,0.30801713
Q13283Q9HAR2,0.015344605
Q13283Q9HAS0,0.37699485
Q13283Q9HAT0,0.5053579
Q13283Q9HAT1,0.13606508
Q13283Q9HAT2,0.16388509
Q13283Q9HAT8,0.24924822
Q13283Q9HAU0,0.4269889
Q13283Q9HAU4,0.4548058
Q13283Q9HAU5,0.75575006
Q13283Q9HAU8,0.23634422
Q13283Q9HAV0,0.14839971
Q13283Q9HAV4,0.4903233
Q13283Q9HAV5,0.2999465
Q13283Q9HAV7,0.4908638
Q13283Q9HAW0,0.17190829
Q13283Q9HAW4,0.6131689
Q13283Q9HAW7,0.18750867
Q13283Q9HAW8,0.27892596
Q13283Q9HAW9,0.31762272
Q13283Q9HAY2,0.23680647
Q13283Q9HAY6,0.2531997
Q13283Q9HAZ1,0.51809186
Q13283Q9HAZ2,0.5622069
Q13283Q9HB07,0.15405759
Q13283Q9HB09,0.07696786
Q13283Q9HB19,0.48752245
Q13283Q9HB20,0.5301283
Q13283Q9HB21,0.5090225
Q13283Q9HB29,0.6128358
Q13283Q9HB40,0.35280854
Q13283Q9HB58,0.47539663
Q13283Q9HB63,0.26522738
Q13283Q9HB65,0.53811985
Q13283Q9HB71,0.48364806
Q13283Q9HB75,0.49893838
Q13283Q9HB90,0.15356894
Q13283Q9HB96,0.095910445
Q13283Q9HBA9,0.16807576
Q13283Q9HBB8,0.30662405
Q13283Q9HBD1,0.71702933
Q13283Q9HBE1,0.48271638
Q13283Q9HBE4,0.072762206
Q13283Q9HBE5,0.043374993
Q13283Q9HBF4,0.30598772
Q13283Q9HBG4,0.24772903
Q13283Q9HBG6,0.61748594
Q13283Q9HBH0,0.4848287
Q13283Q9HBH1,0.33527133
Q13283Q9HBH5,0.18978664
Q13283Q9HBH7,0.42198902
Q13283Q9HBH9,0.59797454
Q13283Q9HBI0,0.1785776
Q13283Q9HBI1,0.26284117
Q13283Q9HBI5,0.0838809
Q13283Q9HBI6,0.093689084
Q13283Q9HBJ0,0.518247
Q13283Q9HBJ7,0.24511132
Q13283Q9HBJ8,0.201304
Q13283Q9HBK9,0.17944065
Q13283Q9HBL6,0.015713116
Q13283Q9HBL7,0.31525505
Q13283Q9HBL8,0.22982165
Q13283Q9HBM0,0.20841968
Q13283Q9HBM1,0.3922915
Q13283Q9HBM6,0.67680925
Q13283Q9HBR0,0.09328326
Q13283Q9HBT7,0.522174
Q13283Q9HBT8,0.44371358
Q13283Q9HBU6,0.48125547
Q13283Q9HBU9,0.0062145805
Q13283Q9HBV1,0.1624835
Q13283Q9HBV2,0.3384962
Q13283Q9HBW0,0.21066865
Q13283Q9HBW1,0.21555655
Q13283Q9HBX9,0.30584297
Q13283Q9HBY0,0.027382532
Q13283Q9HBY8,0.28488916
Q13283Q9HBZ2,0.4156932
Q13283Q9HC07,0.44780326
Q13283Q9HC10,0.2852005
Q13283Q9HC21,0.45967737
Q13283Q9HC23,0.4452532
Q13283Q9HC24,0.35536242
Q13283Q9HC29,0.35291198
Q13283Q9HC35,0.5403802
Q13283Q9HC36,0.3387484
Q13283Q9HC38,0.36908832
Q13283Q9HC44,0.5640302
Q13283Q9HC52,0.56612056
Q13283Q9HC56,0.25070682
Q13283Q9HC57,0.3026627
Q13283Q9HC58,0.1538141
Q13283Q9HC62,0.42535275
Q13283Q9HC73,0.22696486
Q13283Q9HC77,0.6144568
Q13283Q9HC78,0.46333703
Q13283Q9HC84,0.49460873
Q13283Q9HC96,0.097006395
Q13283Q9HC97,0.23064709
Q13283Q9HC98,0.34775656
Q13283Q9HCB6,0.2975086
Q13283Q9HCC0,0.16462505
Q13283Q9HCC6,0.108529314
Q13283Q9HCD5,0.55934477
Q13283Q9HCD6,0.5733731
Q13283Q9HCE0,0.23459437
Q13283Q9HCE1,0.69314826
Q13283Q9HCE3,0.5852186
Q13283Q9HCE5,0.61244094
Q13283Q9HCE6,0.20577581
Q13283Q9HCE7,0.4675836
Q13283Q9HCE9,0.10145147
Q13283Q9HCF6,0.43061805
Q13283Q9HCG7,0.3517246
Q13283Q9HCG8,0.5823218
Q13283Q9HCH0,0.5722233
Q13283Q9HCH3,0.5802151
Q13283Q9HCH5,0.36258695
Q13283Q9HCI5,0.61649257
Q13283Q9HCI6,0.050872933
Q13283Q9HCI7,0.46017727
Q13283Q9HCJ0,0.69534105
Q13283Q9HCJ1,0.17682174
Q13283Q9HCJ2,0.30380085
Q13283Q9HCJ3,0.48456994
Q13283Q9HCJ5,0.56577116
Q13283Q9HCJ6,0.28554973
Q13283Q9HCK0,0.63308775
Q13283Q9HCK1,0.5828227
Q13283Q9HCK4,0.47799096
Q13283Q9HCK5,0.618684
Q13283Q9HCK8,0.65147865
Q13283Q9HCL0,0.29839694
Q13283Q9HCL2,0.3442065
Q13283Q9HCL3,0.05993421
Q13283Q9HCM1,0.19653532
Q13283Q9HCM2,0.14213914
Q13283Q9HCM3,0.37376282
Q13283Q9HCM4,0.63313663
Q13283Q9HCM7,0.5487429
Q13283Q9HCM9,0.25338858
Q13283Q9HCN2,0.13269478
Q13283Q9HCN3,0.21554966
Q13283Q9HCN4,0.53503805
Q13283Q9HCN8,0.30920297
Q13283Q9HCP0,0.20405705
Q13283Q9HCP6,0.16842094
Q13283Q9HCQ5,0.24260882
Q13283Q9HCQ7,0.32876867
Q13283Q9HCS2,0.068090245
Q13283Q9HCS5,0.20397957
Q13283Q9HCS7,0.6841866
Q13283Q9HCU4,0.3723349
Q13283Q9HCU5,0.44864607
Q13283Q9HCU8,0.23289116
Q13283Q9HCU9,0.40172452
Q13283Q9HCX4,0.039843984
Q13283Q9HCY8,0.23444256
Q13283Q9HCZ1,0.04403178
Q13283Q9HD15,0.4896494
Q13283Q9HD20,0.46118698
Q13283Q9HD23,0.29155916
Q13283Q9HD26,0.547219
Q13283Q9HD33,0.4672119
Q13283Q9HD34,0.121271595
Q13283Q9HD36,0.0023729987
Q13283Q9HD40,0.3373195
Q13283Q9HD42,0.46435165
Q13283Q9HD45,0.27456698
Q13283Q9HD47,0.44036263
Q13283Q9HD64,0.5595323
Q13283Q9HD67,0.4621846
Q13283Q9HD89,0.028823774
Q13283Q9HD90,0.5376767
Q13283Q9HDB5,0.15070365
Q13283Q9HDC5,0.4908697
Q13283Q9HDC9,0.23509824
Q13283Q9HDD0,0.48585463
Q13283Q9NNW5,0.5012177
Q13283Q9NNW7,0.10255726
Q13283Q9NNX1,0.3610046
Q13283Q9NNX6,0.18698788
Q13283Q9NNZ6,0.28405288
Q13283Q9NP31,0.4086205
Q13283Q9NP50,0.41582638
Q13283Q9NP55,0.5809708
Q13283Q9NP56,0.3161604
Q13283Q9NP58,0.03852306
Q13283Q9NP61,0.51061356
Q13283Q9NP64,0.6769851
Q13283Q9NP66,0.5356635
Q13283Q9NP70,0.4817794
Q13283Q9NP71,0.38135335
Q13283Q9NP72,0.15407379
Q13283Q9NP73,0.69623625
Q13283Q9NP74,0.4411405
Q13283Q9NP77,0.40301767
Q13283Q9NP78,0.063002445
Q13283Q9NP79,0.3873155
Q13283Q9NP80,0.60921794
Q13283Q9NP81,0.3036297
Q13283Q9NP84,0.0034438863
Q13283Q9NP86,0.43089098
Q13283Q9NP87,0.2803029
Q13283Q9NP90,0.25956964
Q13283Q9NP91,0.1887548
Q13283Q9NP92,0.46112004
Q13283Q9NP94,0.25964352
Q13283Q9NP95,0.050442226
Q13283Q9NP97,0.40573424
Q13283Q9NP98,0.521597
Q13283Q9NP99,0.4344572
Q13283Q9NPA0,0.39583242
Q13283Q9NPA1,0.27167058
Q13283Q9NPA2,0.008249664
Q13283Q9NPA3,0.48203674
Q13283Q9NPA8,0.6596911
Q13283Q9NPB0,0.2988755
Q13283Q9NPB3,0.32726055
Q13283Q9NPB6,0.57195747
Q13283Q9NPB8,0.15604784
Q13283Q9NPB9,0.34267995
Q13283Q9NPC3,0.3701218
Q13283Q9NPC4,0.24434403
Q13283Q9NPC6,0.38368034
Q13283Q9NPC7,0.22213022
Q13283Q9NPC8,0.45834693
Q13283Q9NPD3,0.6427568
Q13283Q9NPD5,0.20029595
Q13283Q9NPD7,0.12534867
Q13283Q9NPD8,0.44950742
Q13283Q9NPE2,0.7242465
Q13283Q9NPE3,0.6182035
Q13283Q9NPE6,0.02110436
Q13283Q9NPF0,0.16436133
Q13283Q9NPF2,0.02308481
Q13283Q9NPF4,0.59820896
Q13283Q9NPF5,0.61867106
Q13283Q9NPF7,0.1240149
Q13283Q9NPF8,0.20827374
Q13283Q9NPG1,0.05731829
Q13283Q9NPG2,0.44333115
Q13283Q9NPG3,0.577294
Q13283Q9NPG4,0.31664816
Q13283Q9NPG8,0.34302503
Q13283Q9NPH2,0.41423374
Q13283Q9NPH3,0.11230241
Q13283Q9NPH5,0.27805144
Q13283Q9NPH6,0.10163162
Q13283Q9NPH9,0.53247017
Q13283Q9NPI1,0.5859794
Q13283Q9NPI6,0.6098853
Q13283Q9NPI7,0.41788808
Q13283Q9NPI8,0.028078502
Q13283Q9NPJ1,0.4145628
Q13283Q9NPJ3,0.33508056
Q13283Q9NPJ4,0.6558917
Q13283Q9NPJ6,0.6427743
Q13283Q9NPJ8,0.41002685
Q13283Q9NPL8,0.16017511
Q13283Q9NPQ8,0.458049
Q13283Q9NPR2,0.09019135
Q13283Q9NPR9,0.15039545
Q13283Q9NPY3,0.25056377
Q13283Q9NPZ5,0.10872237
Q13283Q9NQ03,0.4023738
Q13283Q9NQ11,0.17629793
Q13283Q9NQ25,0.31020457
Q13283Q9NQ29,0.5990152
Q13283Q9NQ30,0.44733596
Q13283Q9NQ31,0.3212883
Q13283Q9NQ32,0.20063281
Q13283Q9NQ33,0.5019707
Q13283Q9NQ34,0.3629467
Q13283Q9NQ35,0.4025097
Q13283Q9NQ38,0.46072608
Q13283Q9NQ48,0.50643075
Q13283Q9NQ50,0.49864665
Q13283Q9NQ55,0.69547474
Q13283Q9NQ66,0.11316003
Q13283Q9NQ69,0.5559516
Q13283Q9NQ75,0.29105106
Q13283Q9NQ76,0.4791027
Q13283Q9NQ79,0.2782479
Q13283Q9NQ84,0.20056808
Q13283Q9NQ86,0.5054221
Q13283Q9NQ87,0.40686885
Q13283Q9NQ88,0.34477124
Q13283Q9NQ89,0.35541025
Q13283Q9NQ92,0.7212827
Q13283Q9NQ94,0.48875514
Q13283Q9NQA3,0.6080553
Q13283Q9NQA5,0.66123456
Q13283Q9NQB0,0.37226266
Q13283Q9NQC1,0.49772954
Q13283Q9NQC3,0.48269987
Q13283Q9NQC7,0.590971
Q13283Q9NQC8,0.4910276
Q13283Q9NQE7,0.3347633
Q13283Q9NQE9,0.344122
Q13283Q9NQG1,0.24122179
Q13283Q9NQG5,0.42016873
Q13283Q9NQG6,0.47493276
Q13283Q9NQH7,0.23571631
Q13283Q9NQL2,0.2170285
Q13283Q9NQL9,0.43208328
Q13283Q9NQM4,0.44949907
Q13283Q9NQP4,0.34304157
Q13283Q9NQQ7,0.23679373
Q13283Q9NQR4,0.34603187
Q13283Q9NQS1,0.6165586
Q13283Q9NQS3,0.41007343
Q13283Q9NQS5,0.26003414
Q13283Q9NQS7,0.6157278
Q13283Q9NQT4,0.54371667
Q13283Q9NQT5,0.6514184
Q13283Q9NQT6,0.24887505
Q13283Q9NQT8,0.41523224
Q13283Q9NQU5,0.23834863
Q13283Q9NQV5,0.122963116
Q13283Q9NQV6,0.6491276
Q13283Q9NQW1,0.057958495
Q13283Q9NQW6,0.59679765
Q13283Q9NQW7,0.41359034
Q13283Q9NQX0,0.46912938
Q13283Q9NQX1,0.47445154
Q13283Q9NQX3,0.61155593
Q13283Q9NQX4,0.5442833
Q13283Q9NQX5,0.34579995
Q13283Q9NQX6,0.43649092
Q13283Q9NQX7,0.09947993
Q13283Q9NQY0,0.37576395
Q13283Q9NQZ2,0.49537125
Q13283Q9NQZ5,0.46800184
Q13283Q9NQZ6,0.38831922
Q13283Q9NQZ7,0.1990595
Q13283Q9NQZ8,0.39290008
Q13283Q9NR09,0.51711017
Q13283Q9NR11,0.10914123
Q13283Q9NR12,0.41709146
Q13283Q9NR19,0.2650659
Q13283Q9NR21,0.4474342
Q13283Q9NR22,0.56633824
Q13283Q9NR23,0.17195512
Q13283Q9NR28,0.16226971
Q13283Q9NR30,0.7144161
Q13283Q9NR31,0.23146418
Q13283Q9NR33,0.46991196
Q13283Q9NR34,0.22249193
Q13283Q9NR45,0.3946196
Q13283Q9NR46,0.2633807
Q13283Q9NR48,0.59589314
Q13283Q9NR50,0.35777912
Q13283Q9NR55,0.5492446
Q13283Q9NR56,0.6329695
Q13283Q9NR63,0.114781424
Q13283Q9NR64,0.25326908
Q13283Q9NR71,0.18632944
Q13283Q9NR77,0.45729452
Q13283Q9NR80,0.17620823
Q13283Q9NR81,0.27782652
Q13283Q9NR82,0.12645741
Q13283Q9NR96,0.14579722
Q13283Q9NR97,0.11454731
Q13283Q9NRA0,0.17283209
Q13283Q9NRA1,0.0
Q13283Q9NRA2,0.10264276
Q13283Q9NRA8,0.6706833
Q13283Q9NRB3,0.16589205
Q13283Q9NRC1,0.2985549
Q13283Q9NRC6,0.1921176
Q13283Q9NRC8,0.51348007
Q13283Q9NRC9,0.12756309
Q13283Q9NRD1,0.36981302
Q13283Q9NRD5,0.4510955
Q13283Q9NRE1,0.27497888
Q13283Q9NRE2,0.58393383
Q13283Q9NRF2,0.18064879
Q13283Q9NRF8,0.002297625
Q13283Q9NRF9,0.6061047
Q13283Q9NRG0,0.47183013
Q13283Q9NRG1,0.3922646
Q13283Q9NRG4,0.30076295
Q13283Q9NRG7,0.074482456
Q13283Q9NRG9,0.50416005
Q13283Q9NRH1,0.10006008
Q13283Q9NRH2,0.3172337
Q13283Q9NRH3,0.13295731
Q13283Q9NRI5,0.54254216
Q13283Q9NRJ3,0.29464066
Q13283Q9NRJ4,0.5072122
Q13283Q9NRJ5,0.65544873
Q13283Q9NRJ7,0.36130166
Q13283Q9NRK6,0.17440304
Q13283Q9NRL2,0.6418393
Q13283Q9NRL3,0.5037357
Q13283Q9NRM0,0.32930848
Q13283Q9NRM2,0.49709606
Q13283Q9NRM6,0.16893642
Q13283Q9NRM7,0.46483153
Q13283Q9NRN5,0.124333344
Q13283Q9NRN7,0.64019024
Q13283Q9NRN9,0.5398821
Q13283Q9NRP0,0.23622091
Q13283Q9NRP2,0.11752138
Q13283Q9NRP4,0.09744591
Q13283Q9NRP7,0.3044209
Q13283Q9NRQ2,0.3692189
Q13283Q9NRQ5,0.28369433
Q13283Q9NRR2,0.14064637
Q13283Q9NRR3,0.27505034
Q13283Q9NRR4,0.7302875
Q13283Q9NRR5,0.54762614
Q13283Q9NRR6,0.3313362
Q13283Q9NRR8,0.1909621
Q13283Q9NRS4,0.22659846
Q13283Q9NRS6,0.15517285
Q13283Q9NRU3,0.11079699
Q13283Q9NRV9,0.45513684
Q13283Q9NRW1,0.40501675
Q13283Q9NRW3,0.6919677
Q13283Q9NRW4,0.38006088
Q13283Q9NRW7,0.29955325
Q13283Q9NRX1,0.6143786
Q13283Q9NRX2,0.55885756
Q13283Q9NRX3,0.036391888
Q13283Q9NRX4,0.3672414
Q13283Q9NRX5,0.11413799
Q13283Q9NRX6,0.25937867
Q13283Q9NRY2,0.5400957
Q13283Q9NRY4,0.6195704
Q13283Q9NRY5,0.26642737
Q13283Q9NRY6,0.3858637
Q13283Q9NRY7,0.29188624
Q13283Q9NRZ5,0.29762802
Q13283Q9NRZ7,0.4044312
Q13283Q9NRZ9,0.58552206
Q13283Q9NS00,0.30395627
Q13283Q9NS18,0.009909005
Q13283Q9NS23,0.37771374
Q13283Q9NS25,0.5113888
Q13283Q9NS26,0.3864725
Q13283Q9NS37,0.42590874
Q13283Q9NS39,0.40602008
Q13283Q9NS40,0.027732939
Q13283Q9NS56,0.6437481
Q13283Q9NS61,0.1724036
Q13283Q9NS62,0.11892357
Q13283Q9NS64,0.30677396
Q13283Q9NS66,0.37072876
Q13283Q9NS67,0.0466977
Q13283Q9NS68,0.35525644
Q13283Q9NS69,0.4427597
Q13283Q9NS71,0.31981516
Q13283Q9NS73,0.38650846
Q13283Q9NS75,0.338858
Q13283Q9NS82,0.06339956
Q13283Q9NS84,0.13954276
Q13283Q9NS85,0.5537529
Q13283Q9NS86,0.23873918
Q13283Q9NS87,0.5859008
Q13283Q9NS91,0.67428386
Q13283Q9NS93,0.010510513
Q13283Q9NS98,0.013765311
Q13283Q9NSA1,0.18741354
Q13283Q9NSA3,0.430482
Q13283Q9NSB4,0.28290588
Q13283Q9NSB8,0.5560567
Q13283Q9NSC2,0.6506047
Q13283Q9NSC5,0.57062256
Q13283Q9NSC7,0.21331565
Q13283Q9NSD4,0.24079272
Q13283Q9NSD9,0.33081236
Q13283Q9NSE2,0.27229792
Q13283Q9NSE4,0.4040618
Q13283Q9NSG2,0.08886198
Q13283Q9NSI2,0.56022984
Q13283Q9NSI5,0.22687559
Q13283Q9NSI6,0.5361749
Q13283Q9NSK0,0.5663023
Q13283Q9NSN8,0.34121975
Q13283Q9NSP4,0.5669653
Q13283Q9NST1,0.22675864
Q13283Q9NSU2,0.36669126
Q13283Q9NSV4,0.52626026
Q13283Q9NSY0,0.40618855
Q13283Q9NSY1,0.514892
Q13283Q9NT22,0.1716099
Q13283Q9NT62,0.39354044
Q13283Q9NT99,0.109537505
Q13283Q9NTG7,0.4038807
Q13283Q9NTI2,0.15303707
Q13283Q9NTI5,0.5607445
Q13283Q9NTI7,0.52294815
Q13283Q9NTJ3,0.4035839
Q13283Q9NTJ4,0.5956849
Q13283Q9NTJ5,0.30908108
Q13283Q9NTK5,0.52293
Q13283Q9NTM9,0.47988296
Q13283Q9NTN9,0.12477925
Q13283Q9NTQ9,0.09033269
Q13283Q9NTU4,0.14228168
Q13283Q9NTU7,0.29014188
Q13283Q9NTW7,0.20209202
Q13283Q9NTX5,0.29242703
Q13283Q9NTX7,0.27912503
Q13283Q9NTX9,0.58342683
Q13283Q9NTZ6,0.69659334
Q13283Q9NU02,0.35532776
Q13283Q9NU19,0.452532
Q13283Q9NU22,0.3766324
Q13283Q9NU23,0.21448252
Q13283Q9NU39,0.49669313
Q13283Q9NU53,0.31783146
Q13283Q9NU63,0.5700783
Q13283Q9NUA8,0.24030295
Q13283Q9NUB1,0.1321606
Q13283Q9NUB4,0.12088941
Q13283Q9NUC0,0.33031458
Q13283Q9NUD5,0.73783094
Q13283Q9NUE0,0.06584103
Q13283Q9NUG4,0.27181262
Q13283Q9NUG6,0.48091245
Q13283Q9NUH8,0.23378286
Q13283Q9NUI1,0.31629005
Q13283Q9NUJ1,0.5244427
Q13283Q9NUJ3,0.37661737
Q13283Q9NUK0,0.5249914
Q13283Q9NUL3,0.7521614
Q13283Q9NUL5,0.35193992
Q13283Q9NUL7,0.5105167
Q13283Q9NUM3,0.31507358
Q13283Q9NUM4,0.0762461
Q13283Q9NUN5,0.103860065
Q13283Q9NUN7,0.63533187
Q13283Q9NUP1,0.17469876
Q13283Q9NUP7,0.5713451
Q13283Q9NUP9,0.5371783
Q13283Q9NUQ2,0.17713204
Q13283Q9NUQ3,0.58667725
Q13283Q9NUQ6,0.68868124
Q13283Q9NUQ7,0.25866443
Q13283Q9NUQ8,0.5332312
Q13283Q9NUQ9,0.36400354
Q13283Q9NUS5,0.3568708
Q13283Q9NUT2,0.08431693
Q13283Q9NUU6,0.12791857
Q13283Q9NUU7,0.4611734
Q13283Q9NUW8,0.5117751
Q13283Q9NUX5,0.5094892
Q13283Q9NUY8,0.31781206
Q13283Q9NV06,0.51973194
Q13283Q9NV12,0.25250715
Q13283Q9NV29,0.35902178
Q13283Q9NV31,0.5989457
Q13283Q9NV35,0.17058206
Q13283Q9NV39,0.44943753
Q13283Q9NV56,0.51598275
Q13283Q9NV58,0.13258313
Q13283Q9NV64,0.052955747
Q13283Q9NV66,0.2870843
Q13283Q9NV70,0.4844771
Q13283Q9NV72,0.16555493
Q13283Q9NV79,0.23323306
Q13283Q9NV88,0.43780455
Q13283Q9NV92,0.18000638
Q13283Q9NV96,0.23546085
Q13283Q9NVA1,0.04854215
Q13283Q9NVA2,0.36984554
Q13283Q9NVA4,0.038131468
Q13283Q9NVC3,0.09349027
Q13283Q9NVC6,0.52057755
Q13283Q9NVD3,0.22954616
Q13283Q9NVD7,0.33737475
Q13283Q9NVE4,0.30050856
Q13283Q9NVE7,0.10696379
Q13283Q9NVF7,0.5958055
Q13283Q9NVF9,0.4980372
Q13283Q9NVG8,0.2078064
Q13283Q9NVH0,0.43204784
Q13283Q9NVH1,0.40034097
Q13283Q9NVH2,0.29212978
Q13283Q9NVH6,0.11410167
Q13283Q9NVI1,0.6501442
Q13283Q9NVI7,0.40156072
Q13283Q9NVJ2,0.13305028
Q13283Q9NVK5,0.47146755
Q13283Q9NVL1,0.12816599
Q13283Q9NVL8,0.38950223
Q13283Q9NVM1,0.5712238
Q13283Q9NVM4,0.59422517
Q13283Q9NVM6,0.5377403
Q13283Q9NVM9,0.43061703
Q13283Q9NVN3,0.45762452
Q13283Q9NVN8,0.5572412
Q13283Q9NVP1,0.6800499
Q13283Q9NVP2,0.4837759
Q13283Q9NVP4,0.36036393
Q13283Q9NVQ4,0.17013982
Q13283Q9NVR0,0.38652223
Q13283Q9NVR2,0.29394305
Q13283Q9NVR5,0.52056235
Q13283Q9NVR7,0.3093236
Q13283Q9NVS2,0.42569366
Q13283Q9NVS9,0.3677151
Q13283Q9NVT9,0.5000931
Q13283Q9NVU0,0.5025768
Q13283Q9NVU7,0.68093985
Q13283Q9NVV0,0.27459493
Q13283Q9NVV4,0.4307131
Q13283Q9NVV5,0.1887863
Q13283Q9NVV9,0.4716002
Q13283Q9NVW2,0.5975846
Q13283Q9NVX0,0.36529073
Q13283Q9NVX2,0.5685754
Q13283Q9NVX7,0.32288373
Q13283Q9NVZ3,0.4912417
Q13283Q9NW07,0.5552231
Q13283Q9NW08,0.6068956
Q13283Q9NW13,0.71591413
Q13283Q9NW15,0.25158733
Q13283Q9NW38,0.18804008
Q13283Q9NW61,0.45859534
Q13283Q9NW64,0.7349409
Q13283Q9NW68,0.26254654
Q13283Q9NW75,0.5354116
Q13283Q9NW82,0.6049736
Q13283Q9NW97,0.29718494
Q13283Q9NWA0,0.48694515
Q13283Q9NWB1,0.60874057
Q13283Q9NWB6,0.62530315
Q13283Q9NWB7,0.516966
Q13283Q9NWC5,0.26785457
Q13283Q9NWD8,0.14261745
Q13283Q9NWD9,0.37118486
Q13283Q9NWF4,0.1794293
Q13283Q9NWF9,0.4804519
Q13283Q9NWH2,0.30043095
Q13283Q9NWH7,0.3757426
Q13283Q9NWH9,0.66672814
Q13283Q9NWK9,0.46910915
Q13283Q9NWL6,0.22005324
Q13283Q9NWM0,0.19023924
Q13283Q9NWM3,0.5873152
Q13283Q9NWM8,0.27119252
Q13283Q9NWN3,0.39234948
Q13283Q9NWQ4,0.38533098
Q13283Q9NWQ8,0.23000622
Q13283Q9NWQ9,0.33880132
Q13283Q9NWR8,0.20271647
Q13283Q9NWS0,0.6127994
Q13283Q9NWS1,0.4643332
Q13283Q9NWS6,0.39208907
Q13283Q9NWS8,0.09108271
Q13283Q9NWS9,0.3563903
Q13283Q9NWT1,0.65831465
Q13283Q9NWT6,0.55764884
Q13283Q9NWT8,0.15701684
Q13283Q9NWU1,0.15418534
Q13283Q9NWU2,0.18352659
Q13283Q9NWU5,0.5009025
Q13283Q9NWV4,0.40409613
Q13283Q9NWV8,0.5422135
Q13283Q9NWW0,0.26570088
Q13283Q9NWW5,0.20240688
Q13283Q9NWW6,0.2727004
Q13283Q9NWW7,0.51291114
Q13283Q9NWW9,0.44485465
Q13283Q9NWX5,0.45128947
Q13283Q9NWX6,0.587923
Q13283Q9NWY4,0.29440093
Q13283Q9NWZ3,0.2567224
Q13283Q9NWZ5,0.34756914
Q13283Q9NWZ8,0.53486985
Q13283Q9NX00,0.28379318
Q13283Q9NX01,0.12713538
Q13283Q9NX02,0.34707248
Q13283Q9NX04,0.36220104
Q13283Q9NX05,0.57000387
Q13283Q9NX07,0.45942006
Q13283Q9NX08,0.5299449
Q13283Q9NX09,0.05843661
Q13283Q9NX14,0.37314054
Q13283Q9NX18,0.050975848
Q13283Q9NX20,0.4862717
Q13283Q9NX24,0.6593207
Q13283Q9NX31,0.32572573
Q13283Q9NX36,0.124859706
Q13283Q9NX38,0.54635245
Q13283Q9NX40,0.4427248
Q13283Q9NX46,0.37253377
Q13283Q9NX47,0.23050277
Q13283Q9NX52,0.0594289
Q13283Q9NX55,0.52712166
Q13283Q9NX57,0.38200563
Q13283Q9NX58,0.7467648
Q13283Q9NX61,0.3494463
Q13283Q9NX62,0.05788351
Q13283Q9NX63,0.5016466
Q13283Q9NX65,0.15303059
Q13283Q9NX70,0.5755855
Q13283Q9NX74,0.24665603
Q13283Q9NX76,0.62896174
Q13283Q9NX78,0.106944345
Q13283Q9NX94,0.47395715
Q13283Q9NX95,0.6576726
Q13283Q9NXA8,0.39824945
Q13283Q9NXB0,0.38396502
Q13283Q9NXB9,0.2290914
Q13283Q9NXC2,0.4203531
Q13283Q9NXC5,0.21609864
Q13283Q9NXD2,0.6790453
Q13283Q9NXE4,0.59442556
Q13283Q9NXE8,0.60133237
Q13283Q9NXF1,0.6783067
Q13283Q9NXF7,0.5108574
Q13283Q9NXF8,0.12420052
Q13283Q9NXG0,0.42337316
Q13283Q9NXG2,0.5958102
Q13283Q9NXH3,0.24043009
Q13283Q9NXH9,0.6830541
Q13283Q9NXI6,0.3419773
Q13283Q9NXJ0,0.2873975
Q13283Q9NXJ5,0.37595367
Q13283Q9NXK6,0.02703396
Q13283Q9NXK8,0.18574584
Q13283Q9NXL2,0.3181979
Q13283Q9NXL9,0.559793
Q13283Q9NXN4,0.4615528
Q13283Q9NXP7,0.2909342
Q13283Q9NXR1,0.49115318
Q13283Q9NXR5,0.6084253
Q13283Q9NXR7,0.36527306
Q13283Q9NXR8,0.5107789
Q13283Q9NXS2,0.051691037
Q13283Q9NXS3,0.18046978
Q13283Q9NXT0,0.041492987
Q13283Q9NXU5,0.21094398
Q13283Q9NXV2,0.5082832
Q13283Q9NXV6,0.55939263
Q13283Q9NXW2,0.4378156
Q13283Q9NXW9,0.47015828
Q13283Q9NXX6,0.5138668
Q13283Q9NXZ2,0.61888564
Q13283Q9NY12,0.74298745
Q13283Q9NY25,0.11306206
Q13283Q9NY26,0.10250838
Q13283Q9NY27,0.44509155
Q13283Q9NY28,0.06281102
Q13283Q9NY33,0.061918814
Q13283Q9NY35,0.12511556
Q13283Q9NY37,0.31570202
Q13283Q9NY43,0.38887376
Q13283Q9NY47,0.049298756
Q13283Q9NY56,0.18660852
Q13283Q9NY59,0.40315562
Q13283Q9NY61,0.68597615
Q13283Q9NY64,0.18593618
Q13283Q9NY65,0.60048187
Q13283Q9NY72,0.3411582
Q13283Q9NY74,0.35808298
Q13283Q9NY87,0.44753247
